obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,profiler_timestamp,practical_salinity,suspect_timestamp,seawater_temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('4857',)",3773116254,14,3.531169891,3779218472,3779218544,3773116254,0,internal_timestamp,60.74100113,1564127454,33.74940109,0,8.264200211,1026.53326,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4858',)",3773116254,14,3.531169891,3779218472,3779218544,3773116254,0,internal_timestamp,60.72299957,1564127454,33.7492981,0,8.264300346,1026.533082,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4859',)",3773116254,14,3.531169891,3779218472,3779218544,3773116254,0,internal_timestamp,60.70199966,1564127454,33.7492981,0,8.264399529,1026.53297,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4860',)",3773116254,14,3.531169891,3779218472,3779218544,3773116254,0,internal_timestamp,60.68600082,1564127454,33.7492981,0,8.264399529,1026.532897,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4861',)",3773116254,14,3.531169891,3779218472,3779218544,3773116254,0,internal_timestamp,60.66400146,1564127454,33.7492981,0,8.264399529,1026.532796,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4862',)",3773116254,14,3.531179905,3779218472,3779218544,3773116254,0,internal_timestamp,60.64500046,1564127454,33.7492981,0,8.264499664,1026.532694,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4863',)",3773116254,14,3.531179905,3779218472,3779218544,3773116254,0,internal_timestamp,60.6230011,1564127454,33.7492981,0,8.264499664,1026.532593,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4864',)",3773116254,14,3.531179905,3779218472,3779218544,3773116254,0,internal_timestamp,60.60599899,1564127454,33.74919891,0,8.2645998,1026.532422,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4865',)",3773116254,14,3.531179905,3779218472,3779218544,3773116254,0,internal_timestamp,60.58599854,1564127454,33.74919891,0,8.2645998,1026.532331,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4866',)",3773116254,14,3.531179905,3779218472,3779218544,3773116254,0,internal_timestamp,60.56800079,1564127454,33.74919891,0,8.264699936,1026.532233,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4867',)",3773116254,14,3.531189919,3779218472,3779218544,3773116254,0,internal_timestamp,60.54899979,1564127454,33.74919891,0,8.264699936,1026.532146,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4868',)",3773116254,14,3.531189919,3779218472,3779218544,3773116254,0,internal_timestamp,60.5320015,1564127454,33.7492981,0,8.264699936,1026.532146,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4869',)",3773116254,14,3.531189919,3779218472,3779218544,3773116254,0,internal_timestamp,60.51399994,1564127454,33.7492981,0,8.264699936,1026.532064,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4870',)",3773116254,14,3.531189919,3779218472,3779218544,3773116254,0,internal_timestamp,60.49599838,1564127454,33.7492981,0,8.264699936,1026.531981,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4871',)",3773116254,14,3.531179905,3779218472,3779218544,3773116254,0,internal_timestamp,60.47399902,1564127454,33.74919891,0,8.264699936,1026.531803,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4872',)",3773116254,14,3.531179905,3779218472,3779218544,3773116254,0,internal_timestamp,60.45299912,1564127454,33.74909973,0,8.264699936,1026.531629,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4873',)",3773116255,14,3.531169891,3779218472,3779218544,3773116255,0,internal_timestamp,60.43399811,1564127455,33.74909973,0,8.264699936,1026.531542,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4874',)",3773116255,14,3.531169891,3779218472,3779218544,3773116255,0,internal_timestamp,60.41699982,1564127455,33.74909973,0,8.264699936,1026.531464,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4875',)",3773116255,14,3.531160116,3779218472,3779218544,3773116255,0,internal_timestamp,60.39799881,1564127455,33.74900055,0,8.264699936,1026.531299,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4876',)",3773116255,14,3.531160116,3779218472,3779218544,3773116255,0,internal_timestamp,60.37900162,1564127455,33.74890137,0,8.264699936,1026.531134,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4877',)",3773116255,14,3.531150103,3779218472,3779218544,3773116255,0,internal_timestamp,60.36100006,1564127455,33.74879837,0,8.264800072,1026.530956,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4878',)",3773116255,14,3.531140089,3779218472,3779218544,3773116255,0,internal_timestamp,60.3390007,1564127455,33.74869919,0,8.264900208,1026.530762,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4879',)",3773116255,14,3.531140089,3779218472,3779218544,3773116255,0,internal_timestamp,60.32099915,1564127455,33.74860001,1,8.264900208,1026.530602,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4880',)",3773116255,14,3.531140089,3779218472,3779218544,3773116255,0,internal_timestamp,60.30199814,1564127455,33.74860001,0,8.264900208,1026.530515,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4881',)",3773116255,14,3.531150103,3779218472,3779218544,3773116255,0,internal_timestamp,60.2859993,1564127455,33.74869919,0,8.265000343,1026.530504,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4882',)",3773116255,14,3.531160116,3779218472,3779218544,3773116255,0,internal_timestamp,60.26800156,1564127455,33.74869919,0,8.265000343,1026.530422,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4883',)",3773116255,14,3.531160116,3779218472,3779218544,3773116255,0,internal_timestamp,60.2480011,1564127455,33.74869919,0,8.265099525,1026.530315,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4884',)",3773116255,14,3.531169891,3779218472,3779218544,3773116255,0,internal_timestamp,60.22999954,1564127455,33.74879837,0,8.265099525,1026.53031,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4885',)",3773116255,14,3.531160116,3779218472,3779218544,3773116255,0,internal_timestamp,60.20800018,1564127455,33.74869919,0,8.265099525,1026.530132,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4886',)",3773116255,14,3.531160116,3779218472,3779218544,3773116255,0,internal_timestamp,60.18899918,1564127455,33.74869919,0,8.265099525,1026.530045,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4887',)",3773116255,14,3.531169891,3779218472,3779218544,3773116255,0,internal_timestamp,60.16899872,1564127455,33.74879837,0,8.265099525,1026.530031,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4888',)",3773116255,14,3.531169891,3779218472,3779218544,3773116255,0,internal_timestamp,60.15000153,1564127455,33.74879837,0,8.265099525,1026.529944,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4889',)",3773116256,14,3.531169891,3779218472,3779218544,3773116256,0,internal_timestamp,60.13299942,1564127456,33.74879837,0,8.265099525,1026.529866,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4890',)",3773116256,14,3.531160116,3779218472,3779218544,3773116256,0,internal_timestamp,60.11600113,1564127456,33.74869919,0,8.265199661,1026.529695,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4891',)",3773116256,14,3.531160116,3779218472,3779218544,3773116256,0,internal_timestamp,60.09799957,1564127456,33.74860001,0,8.265199661,1026.529535,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4892',)",3773116256,14,3.531150103,3779218472,3779218544,3773116256,0,internal_timestamp,60.07799912,1564127456,33.74850082,0,8.265299797,1026.52935,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4893',)",3773116256,14,3.531150103,3779218472,3779218544,3773116256,0,internal_timestamp,60.05899811,1564127456,33.74840164,0,8.265299797,1026.529186,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4894',)",3773116256,14,3.531140089,3779218472,3779218544,3773116256,0,internal_timestamp,60.04100037,1564127456,33.74840164,0,8.265299797,1026.529103,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4895',)",3773116256,14,3.531140089,3779218472,3779218544,3773116256,0,internal_timestamp,60.02199936,1564127456,33.74840164,1,8.265299797,1026.529016,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4896',)",3773116256,14,3.531140089,3779218472,3779218544,3773116256,0,internal_timestamp,60.00299835,1564127456,33.74840164,0,8.265299797,1026.528929,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4897',)",3773116256,14,3.531140089,3779218472,3779218544,3773116256,0,internal_timestamp,59.98799896,1564127456,33.74840164,0,8.265299797,1026.52886,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4898',)",3773116256,14,3.531140089,3779218472,3779218544,3773116256,0,internal_timestamp,59.97000122,1564127456,33.74840164,0,8.265299797,1026.528778,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4899',)",3773116256,14,3.531130075,3779218472,3779218544,3773116256,0,internal_timestamp,59.9469986,1564127456,33.74819946,0,8.265399933,1026.528499,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4900',)",3773116256,14,3.531110048,3779218472,3779218544,3773116256,0,internal_timestamp,59.92499924,1564127456,33.7480011,0,8.265399933,1026.528242,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4901',)",3773116256,14,3.531110048,3779218472,3779218544,3773116256,0,internal_timestamp,59.9090004,1564127456,33.7480011,0,8.265399933,1026.528169,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4902',)",3773116256,14,3.531120062,3779218472,3779218544,3773116256,0,internal_timestamp,59.88999939,1564127456,33.74819946,0,8.265399933,1026.528238,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4903',)",3773116256,14,3.531140089,3779218472,3779218544,3773116256,0,internal_timestamp,59.87200165,1564127456,33.74829865,0,8.265399933,1026.528233,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4904',)",3773116257,14,3.531150103,3779218472,3779218544,3773116257,0,internal_timestamp,59.85400009,1564127457,33.74840164,0,8.265399933,1026.528231,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4905',)",3773116257,14,3.531150103,3779218472,3779218544,3773116257,0,internal_timestamp,59.83399963,1564127457,33.74840164,0,8.265399933,1026.52814,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4906',)",3773116257,14,3.531140089,3779218472,3779218544,3773116257,0,internal_timestamp,59.81600189,1564127457,33.74829865,0,8.265399933,1026.527976,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4907',)",3773116257,14,3.531130075,3779218472,3779218544,3773116257,0,internal_timestamp,59.79700089,1564127457,33.74829865,0,8.265399933,1026.527889,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4908',)",3773116257,14,3.531130075,3779218472,3779218544,3773116257,0,internal_timestamp,59.77700043,1564127457,33.74829865,0,8.265399933,1026.527798,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4909',)",3773116257,14,3.531130075,3779218472,3779218544,3773116257,0,internal_timestamp,59.76200104,1564127457,33.74840164,0,8.265299797,1026.527825,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4910',)",3773116257,14,3.531150103,3779218472,3779218544,3773116257,0,internal_timestamp,59.74000168,1564127457,33.74850082,0,8.265399933,1026.527787,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4911',)",3773116257,14,3.531150103,3779218472,3779218544,3773116257,0,internal_timestamp,59.71699905,1564127457,33.74850082,0,8.265399933,1026.527681,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4912',)",3773116257,14,3.531150103,3779218472,3779218544,3773116257,0,internal_timestamp,59.70000076,1564127457,33.74840164,0,8.265500069,1026.527511,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4913',)",3773116257,14,3.531150103,3779218472,3779218544,3773116257,0,internal_timestamp,59.68399811,1564127457,33.74829865,0,8.26570034,1026.527326,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4914',)",3773116257,14,3.531150103,3779218472,3779218544,3773116257,0,internal_timestamp,59.66699982,1564127457,33.74829865,0,8.26570034,1026.527248,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4915',)",3773116257,14,3.531150103,3779218472,3779218544,3773116257,0,internal_timestamp,59.65000153,1564127457,33.74819946,0,8.265800476,1026.527078,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4916',)",3773116257,14,3.531160116,3779218472,3779218544,3773116257,0,internal_timestamp,59.62900162,1564127457,33.74819946,0,8.265899658,1026.526966,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4917',)",3773116257,14,3.531160116,3779218472,3779218544,3773116257,0,internal_timestamp,59.61100006,1564127457,33.74819946,0,8.265999794,1026.526869,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4918',)",3773116257,14,3.531160116,3779218472,3779218544,3773116257,0,internal_timestamp,59.5929985,1564127457,33.74810028,0,8.265999794,1026.526709,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4919',)",3773116257,14,3.531169891,3779218472,3779218544,3773116257,0,internal_timestamp,59.57500076,1564127457,33.74810028,0,8.26609993,1026.526611,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4920',)",3773116257,14,3.531179905,3779218472,3779218544,3773116257,0,internal_timestamp,59.55799866,1564127457,33.74810028,0,8.266200066,1026.526518,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4921',)",3773116258,14,3.531179905,3779218472,3779218544,3773116258,0,internal_timestamp,59.5359993,1564127458,33.74810028,0,8.266200066,1026.526417,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4922',)",3773116258,14,3.531179905,3779218472,3779218544,3773116258,0,internal_timestamp,59.51900101,1564127458,33.74810028,0,8.266200066,1026.526339,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4923',)",3773116258,14,3.531169891,3779218472,3779218544,3773116258,0,internal_timestamp,59.50299835,1564127458,33.74810028,0,8.266200066,1026.526266,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4924',)",3773116258,14,3.531160116,3779218472,3779218544,3773116258,0,internal_timestamp,59.48400116,1564127458,33.7480011,0,8.266200066,1026.526101,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4925',)",3773116258,14,3.531150103,3779218472,3779218544,3773116258,0,internal_timestamp,59.46300125,1564127458,33.7478981,0,8.266200066,1026.525924,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4926',)",3773116258,14,3.531150103,3779218472,3779218544,3773116258,0,internal_timestamp,59.44900131,1564127458,33.7478981,0,8.266200066,1026.52586,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4927',)",3773116258,14,3.531150103,3779218472,3779218544,3773116258,0,internal_timestamp,59.42900085,1564127458,33.74779892,0,8.266300201,1026.525676,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4928',)",3773116258,14,3.531160116,3779218472,3779218544,3773116258,0,internal_timestamp,59.40999985,1564127458,33.74779892,0,8.266300201,1026.525589,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4929',)",3773116258,14,3.531150103,3779218472,3779218544,3773116258,0,internal_timestamp,59.38800049,1564127458,33.74779892,0,8.266400337,1026.525473,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4930',)",3773116258,14,3.531150103,3779218472,3779218544,3773116258,0,internal_timestamp,59.36899948,1564127458,33.74769974,0,8.266400337,1026.525308,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4931',)",3773116258,14,3.531150103,3779218472,3779218544,3773116258,0,internal_timestamp,59.35300064,1564127458,33.74769974,0,8.266400337,1026.525234,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4932',)",3773116258,14,3.531150103,3779218472,3779218544,3773116258,0,internal_timestamp,59.33399963,1564127458,33.74760056,0,8.266500473,1026.525055,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4933',)",3773116258,14,3.531160116,3779218472,3779218544,3773116258,0,internal_timestamp,59.31600189,1564127458,33.74750137,0,8.266699791,1026.524864,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4934',)",3773116258,14,3.531169891,3779218472,3779218544,3773116258,0,internal_timestamp,59.30099869,1564127458,33.74739838,0,8.267000198,1026.524669,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4935',)",3773116258,14,3.531179905,3779218472,3779218544,3773116258,0,internal_timestamp,59.2820015,1564127458,33.74720001,0,8.267299652,1026.524381,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4936',)",3773116258,14,3.531189919,3779218472,3779218544,3773116258,0,internal_timestamp,59.26100159,1564127458,33.74710083,0,8.26760006,1026.524162,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4937',)",3773116259,14,3.531199932,3779218472,3779218544,3773116259,0,internal_timestamp,59.24700165,1564127459,33.74700165,0,8.267800331,1026.52399,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4938',)",3773116259,14,3.531199932,3779218472,3779218544,3773116259,0,internal_timestamp,59.22999954,1564127459,33.74700165,0,8.267800331,1026.523912,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4939',)",3773116259,14,3.531199932,3779218472,3779218544,3773116259,0,internal_timestamp,59.20800018,1564127459,33.74689865,0,8.267900467,1026.523715,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4940',)",3773116259,14,3.531199932,3779218472,3779218544,3773116259,0,internal_timestamp,59.19100189,1564127459,33.74689865,0,8.267900467,1026.523637,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4941',)",3773116259,14,3.531209946,3779218472,3779218544,3773116259,0,internal_timestamp,59.16699982,1564127459,33.74700165,0,8.267900467,1026.523608,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4942',)",3773116259,14,3.531219959,3779218472,3779218544,3773116259,0,internal_timestamp,59.15399933,1564127459,33.74700165,0,8.268099785,1026.523519,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4943',)",3773116259,14,3.531219959,3779218472,3779218544,3773116259,0,internal_timestamp,59.13600159,1564127459,33.74689865,0,8.268199921,1026.52334,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4944',)",3773116259,14,3.531229973,3779218472,3779218544,3773116259,0,internal_timestamp,59.11999893,1564127459,33.74679947,0,8.268400192,1026.523159,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4945',)",3773116259,14,3.531229973,3779218472,3779218544,3773116259,0,internal_timestamp,59.10100174,1564127459,33.74670029,0,8.268500328,1026.522979,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4946',)",3773116259,14,3.531219959,3779218472,3779218544,3773116259,0,internal_timestamp,59.08300018,1564127459,33.74649811,0,8.268600464,1026.522723,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4947',)",3773116259,14,3.531209946,3779218472,3779218544,3773116259,0,internal_timestamp,59.06700134,1564127459,33.74639893,1,8.268600464,1026.522572,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4948',)",3773116259,14,3.531209946,3779218472,3779218544,3773116259,0,internal_timestamp,59.04999924,1564127459,33.74639893,0,8.268600464,1026.522494,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4949',)",3773116259,14,3.531209946,3779218472,3779218544,3773116259,0,internal_timestamp,59.03099823,1564127459,33.74639893,0,8.268600464,1026.522407,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4950',)",3773116259,14,3.531219959,3779218472,3779218544,3773116259,0,internal_timestamp,59.01100159,1564127459,33.74649811,0,8.268600464,1026.522393,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4951',)",3773116259,14,3.531229973,3779218472,3779218544,3773116259,0,internal_timestamp,58.99399948,1564127459,33.74670029,0,8.268500328,1026.522489,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4952',)",3773116259,14,3.531229973,3779218472,3779218544,3773116259,0,internal_timestamp,58.97800064,1564127459,33.74679947,0,8.268500328,1026.522493,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4953',)",3773116260,14,3.531229973,3779218472,3779218544,3773116260,0,internal_timestamp,58.95500183,1564127460,33.74679947,0,8.268500328,1026.522388,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4954',)",3773116260,14,3.531219959,3779218472,3779218544,3773116260,0,internal_timestamp,58.93700027,1564127460,33.74679947,0,8.268400192,1026.52232,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4955',)",3773116260,14,3.531209946,3779218472,3779218544,3773116260,0,internal_timestamp,58.91600037,1564127460,33.7466011,1,8.268500328,1026.522054,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4956',)",3773116260,14,3.531189919,3779218472,3779218544,3773116260,0,internal_timestamp,58.90100098,1564127460,33.74639893,0,8.268500328,1026.521826,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4957',)",3773116260,14,3.531189919,3779218472,3779218544,3773116260,0,internal_timestamp,58.88299942,1564127460,33.74629974,0,8.268600464,1026.521651,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4958',)",3773116260,14,3.531189919,3779218472,3779218544,3773116260,0,internal_timestamp,58.86700058,1564127460,33.74620056,0,8.268699646,1026.521485,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4959',)",3773116260,14,3.531189919,3779218472,3779218544,3773116260,0,internal_timestamp,58.85200119,1564127460,33.74610138,0,8.268799782,1026.521323,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4960',)",3773116260,14,3.531179905,3779218472,3779218544,3773116260,0,internal_timestamp,58.82899857,1564127460,33.74599838,0,8.268799782,1026.521137,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4961',)",3773116260,14,3.531189919,3779218472,3779218544,3773116260,0,internal_timestamp,58.80899811,1564127460,33.74610138,0,8.268799782,1026.521126,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4962',)",3773116260,14,3.531189919,3779218472,3779218544,3773116260,0,internal_timestamp,58.79399872,1564127460,33.74610138,0,8.268899918,1026.521042,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4963',)",3773116260,14,3.531199932,3779218472,3779218544,3773116260,0,internal_timestamp,58.77700043,1564127460,33.74620056,0,8.268899918,1026.521042,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4964',)",3773116260,14,3.531209946,3779218472,3779218544,3773116260,0,internal_timestamp,58.75999832,1564127460,33.74620056,0,8.269000053,1026.520949,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4965',)",3773116260,14,3.531219959,3779218472,3779218544,3773116260,0,internal_timestamp,58.74100113,1564127460,33.74629974,0,8.269000053,1026.52094,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4966',)",3773116260,14,3.531229973,3779218472,3779218544,3773116260,0,internal_timestamp,58.72499847,1564127460,33.74629974,0,8.269000053,1026.520867,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4967',)",3773116260,14,3.531229973,3779218472,3779218544,3773116260,0,internal_timestamp,58.70500183,1564127460,33.74639893,0,8.269100189,1026.520838,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4968',)",3773116261,14,3.531229973,3779218472,3779218544,3773116261,0,internal_timestamp,58.68700027,1564127461,33.74639893,1,8.269100189,1026.520755,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4969',)",3773116261,14,3.531229973,3779218472,3779218544,3773116261,0,internal_timestamp,58.67200089,1564127461,33.74620056,0,8.269200325,1026.520516,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4970',)",3773116261,14,3.531219959,3779218472,3779218544,3773116261,0,internal_timestamp,58.65599823,1564127461,33.74610138,0,8.269300461,1026.52035,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4971',)",3773116261,14,3.531219959,3779218472,3779218544,3773116261,0,internal_timestamp,58.63800049,1564127461,33.7458992,0,8.269399643,1026.520094,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4972',)",3773116261,14,3.531209946,3779218472,3779218544,3773116261,0,internal_timestamp,58.61999893,1564127461,33.74580002,0,8.269499779,1026.519918,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4973',)",3773116261,14,3.531209946,3779218472,3779218544,3773116261,0,internal_timestamp,58.60100174,1564127461,33.74570084,0,8.269599915,1026.519738,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4974',)",3773116261,14,3.531209946,3779218472,3779218544,3773116261,0,internal_timestamp,58.58300018,1564127461,33.74570084,0,8.269599915,1026.519656,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4975',)",3773116261,14,3.531219959,3779218472,3779218544,3773116261,0,internal_timestamp,58.56499863,1564127461,33.74570084,0,8.26970005,1026.519558,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4976',)",3773116261,14,3.531229973,3779218472,3779218544,3773116261,0,internal_timestamp,58.54899979,1564127461,33.74580002,0,8.26970005,1026.519563,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4977',)",3773116261,14,3.53125,3779218472,3779218544,3773116261,0,internal_timestamp,58.52899933,1564127461,33.7458992,0,8.269900322,1026.519519,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4978',)",3773116261,14,3.531260014,3779218472,3779218544,3773116261,0,internal_timestamp,58.51499939,1564127461,33.74580002,0,8.27009964,1026.519347,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4979',)",3773116261,14,3.531280041,3779218472,3779218544,3773116261,0,internal_timestamp,58.49900055,1564127461,33.74560165,0,8.270500183,1026.519057,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4980',)",3773116261,14,3.531280041,3779218472,3779218544,3773116261,0,internal_timestamp,58.47999954,1564127461,33.74530029,0,8.270799637,1026.518689,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4981',)",3773116261,14,3.531290054,3779218472,3779218544,3773116261,0,internal_timestamp,58.46500015,1564127461,33.74520111,0,8.271100044,1026.518497,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4982',)",3773116261,14,3.531300068,3779218472,3779218544,3773116261,0,internal_timestamp,58.44499969,1564127461,33.74509811,0,8.271300316,1026.518294,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4983',)",3773116261,14,3.531300068,3779218472,3779218544,3773116261,0,internal_timestamp,58.4280014,1564127461,33.74499893,0,8.271400452,1026.518123,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4984',)",3773116261,14,3.531300068,3779218472,3779218544,3773116261,0,internal_timestamp,58.40800095,1564127461,33.74489975,0,8.271400452,1026.517954,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4985',)",3773116262,14,3.531290054,3779218472,3779218544,3773116262,0,internal_timestamp,58.39300156,1564127462,33.74489975,0,8.271400452,1026.517885,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
