obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,profiler_timestamp,practical_salinity,suspect_timestamp,seawater_temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('5008',)",3750177389,11,3.745759964,3767111118,3767111257,3750177389,0,internal_timestamp,26.89299965,1541188589,33.29639816,0,11.12549973,1025.55258,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5009',)",3750177389,11,3.745800018,3767111118,3767111257,3750177389,0,internal_timestamp,26.875,1541188589,33.29639816,0,11.1260004,1025.552409,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5010',)",3750177389,11,3.745810032,3767111118,3767111257,3750177389,0,internal_timestamp,26.85000038,1541188589,33.2961998,0,11.12629986,1025.552089,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5011',)",3750177389,11,3.745800018,3767111118,3767111257,3750177389,0,internal_timestamp,26.82999992,1541188589,33.29610062,0,11.12639999,1025.551903,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5012',)",3750177389,11,3.745790005,3767111118,3767111257,3750177389,0,internal_timestamp,26.80599976,1541188589,33.29589844,0,11.12639999,1025.551638,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5013',)",3750177389,11,3.745779991,3767111118,3767111257,3750177389,0,internal_timestamp,26.78499985,1541188589,33.29600143,0,11.12629986,1025.551641,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5014',)",3750177389,11,3.745779991,3767111118,3767111257,3750177389,0,internal_timestamp,26.7670002,1541188589,33.29600143,0,11.12629986,1025.55156,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5015',)",3750177389,11,3.745790005,3767111118,3767111257,3750177389,0,internal_timestamp,26.74600029,1541188589,33.29600143,0,11.12639999,1025.551447,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5016',)",3750177390,11,3.745810032,3767111118,3767111257,3750177390,0,internal_timestamp,26.72400093,1541188590,33.29589844,0,11.12679958,1025.551196,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5017',)",3750177390,11,3.745830059,3767111118,3767111257,3750177390,0,internal_timestamp,26.70000076,1541188590,33.29570007,0,11.12720013,1025.550862,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5018',)",3750177390,11,3.7458601,3767111118,3767111257,3750177390,0,internal_timestamp,26.67900085,1541188590,33.29550171,0,11.12779999,1025.550505,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5019',)",3750177390,11,3.745919943,3767111118,3767111257,3750177390,0,internal_timestamp,26.65699959,1541188590,33.29529953,0,11.12860012,1025.550105,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5020',)",3750177390,11,3.745980024,3767111118,3767111257,3750177390,0,internal_timestamp,26.63699913,1541188590,33.29499817,0,11.12969971,1025.549583,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5021',)",3750177390,11,3.746099949,3767111118,3767111257,3750177390,0,internal_timestamp,26.61400032,1541188590,33.29449844,0,11.13150024,1025.548768,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5022',)",3750177390,11,3.746279955,3767111118,3767111257,3750177390,0,internal_timestamp,26.5909996,1541188590,33.29399872,0,11.13399982,1025.547827,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5023',)",3750177390,11,3.746500015,3767111118,3767111257,3750177390,0,internal_timestamp,26.56699944,1541188590,33.29330063,0,11.13720036,1025.546602,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5024',)",3750177390,11,3.746710062,3767111118,3767111257,3750177390,0,internal_timestamp,26.54500008,1541188590,33.29249954,0,11.14039993,1025.545306,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5025',)",3750177390,11,3.746890068,3767111118,3767111257,3750177390,0,internal_timestamp,26.52400017,1541188590,33.29190063,0,11.14299965,1025.544279,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5026',)",3750177390,11,3.746999979,3767111118,3767111257,3750177390,0,internal_timestamp,26.50099945,1541188590,33.29130173,0,11.14480019,1025.543386,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5027',)",3750177390,11,3.747050047,3767111118,3767111257,3750177390,0,internal_timestamp,26.47900009,1541188590,33.29090118,0,11.14589977,1025.542778,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5028',)",3750177390,11,3.74710989,3767111118,3767111257,3750177390,0,internal_timestamp,26.45899963,1541188590,33.29069901,0,11.14680004,1025.542369,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5029',)",3750177390,11,3.747189999,3767111118,3767111257,3750177390,0,internal_timestamp,26.43600082,1541188590,33.29050064,0,11.14789963,1025.541914,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5030',)",3750177390,11,3.747279882,3767111118,3767111257,3750177390,0,internal_timestamp,26.41799927,1541188590,33.29019928,0,11.14920044,1025.541365,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5031',)",3750177390,11,3.747359991,3767111118,3767111257,3750177390,0,internal_timestamp,26.3939991,1541188590,33.28969955,0,11.15060043,1025.540617,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5032',)",3750177391,11,3.747469902,3767111118,3767111257,3750177391,0,internal_timestamp,26.37599945,1541188591,33.28929901,0,11.15229988,1025.539919,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5033',)",3750177391,11,3.747570038,3767111118,3767111257,3750177391,0,internal_timestamp,26.3560009,1541188591,33.28879929,0,11.15400028,1025.539135,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5034',)",3750177391,11,3.747699976,3767111118,3767111257,3750177391,0,internal_timestamp,26.33399963,1541188591,33.28850174,0,11.15569973,1025.538499,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5035',)",3750177391,11,3.747819901,3767111118,3767111257,3750177391,0,internal_timestamp,26.30999947,1541188591,33.28829956,0,11.1573,1025.537946,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5036',)",3750177391,11,3.747920036,3767111118,3767111257,3750177391,0,internal_timestamp,26.29000092,1541188591,33.28820038,0,11.15849972,1025.537564,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5037',)",3750177391,11,3.747980118,3767111118,3767111257,3750177391,0,internal_timestamp,26.26600075,1541188591,33.28789902,0,11.15950012,1025.537041,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5038',)",3750177391,11,3.748029947,3767111118,3767111257,3750177391,0,internal_timestamp,26.24099922,1541188591,33.28770065,0,11.16020012,1025.536649,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5039',)",3750177391,11,3.748070002,3767111118,3767111257,3750177391,0,internal_timestamp,26.22299957,1541188591,33.28739929,0,11.16100025,1025.536189,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5040',)",3750177391,11,3.74812007,3767111118,3767111257,3750177391,0,internal_timestamp,26.19799995,1541188591,33.28710175,0,11.16189957,1025.535684,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5041',)",3750177391,11,3.748209953,3767111118,3767111257,3750177391,0,internal_timestamp,26.17200089,1541188591,33.28680038,0,11.16320038,1025.535098,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5042',)",3750177391,11,3.748339891,3767111118,3767111257,3750177391,0,internal_timestamp,26.15099907,1541188591,33.28649902,0,11.16499996,1025.534446,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5043',)",3750177391,11,3.748539925,3767111118,3767111257,3750177391,0,internal_timestamp,26.12800026,1541188591,33.28620148,0,11.16749954,1025.533662,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5044',)",3750177391,11,3.748790026,3767111118,3767111257,3750177391,0,internal_timestamp,26.10400009,1541188591,33.28590012,0,11.17059994,1025.532762,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5045',)",3750177391,11,3.7490201,3767111118,3767111257,3750177391,0,internal_timestamp,26.07999992,1541188591,33.28530121,0,11.17389965,1025.531595,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5046',)",3750177391,11,3.749229908,3767111118,3767111257,3750177391,0,internal_timestamp,26.06100082,1541188591,33.28469849,0,11.17689991,1025.530502,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5047',)",3750177391,11,3.749380112,3767111118,3767111257,3750177391,0,internal_timestamp,26.03899956,1541188591,33.2840004,0,11.17920017,1025.529446,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5048',)",3750177391,11,3.749469996,3767111118,3767111257,3750177391,0,internal_timestamp,26.01300049,1541188591,33.28329849,0,11.18099976,1025.52846,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5049',)",3750177392,11,3.749560118,3767111118,3767111257,3750177392,0,internal_timestamp,25.98999977,1541188592,33.28269959,0,11.18260002,1025.527602,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5050',)",3750177392,11,3.749680042,3767111118,3767111257,3750177392,0,internal_timestamp,25.96800041,1541188592,33.28229904,1,11.1843996,1025.526868,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5051',)",3750177392,11,3.749850035,3767111118,3767111257,3750177392,0,internal_timestamp,25.94300079,1541188592,33.2818985,0,11.18669987,1025.52603,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5052',)",3750177392,11,3.750109911,3767111118,3767111257,3750177392,0,internal_timestamp,25.92099953,1541188592,33.28160095,0,11.18999958,1025.525106,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5053',)",3750177392,11,3.750439882,3767111118,3767111257,3750177392,0,internal_timestamp,25.89699936,1541188592,33.28110123,0,11.19410038,1025.523872,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5054',)",3750177392,11,3.750770092,3767111118,3767111257,3750177392,0,internal_timestamp,25.87800026,1541188592,33.28039932,0,11.19849968,1025.522449,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5055',)",3750177392,11,3.751070023,3767111118,3767111257,3750177392,0,internal_timestamp,25.8560009,1541188592,33.27949905,0,11.20269966,1025.520894,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5056',)",3750177392,11,3.751300097,3767111118,3767111257,3750177392,0,internal_timestamp,25.83399963,1541188592,33.27870178,0,11.20610046,1025.519563,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5057',)",3750177392,11,3.751460075,3767111118,3767111257,3750177392,0,internal_timestamp,25.80999947,1541188592,33.27799988,0,11.20870018,1025.518441,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5058',)",3750177392,11,3.751559973,3767111118,3767111257,3750177392,0,internal_timestamp,25.78499985,1541188592,33.27740097,0,11.21049976,1025.517538,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5059',)",3750177392,11,3.751640081,3767111118,3767111257,3750177392,0,internal_timestamp,25.76300049,1541188592,33.27700043,0,11.21179962,1025.516894,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5060',)",3750177392,11,3.751699924,3767111118,3767111257,3750177392,0,internal_timestamp,25.74099922,1541188592,33.27640152,0,11.21310043,1025.516094,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5061',)",3750177392,11,3.75177002,3767111118,3767111257,3750177392,0,internal_timestamp,25.72599983,1541188592,33.27590179,0,11.21450043,1025.515386,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5062',)",3750177392,11,3.751879931,3767111118,3767111257,3750177392,0,internal_timestamp,25.6989994,1541188592,33.27550125,0,11.21609974,1025.514665,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5063',)",3750177392,11,3.752019882,3767111118,3767111257,3750177392,0,internal_timestamp,25.67900085,1541188592,33.27539825,0,11.21780014,1025.514188,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5064',)",3750177392,11,3.752160072,3767111118,3767111257,3750177392,0,internal_timestamp,25.65299988,1541188592,33.27519989,0,11.21949959,1025.513611,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5065',)",3750177393,11,3.75229001,3767111118,3767111257,3750177393,0,internal_timestamp,25.62899971,1541188593,33.27489853,0,11.22119999,1025.512962,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5066',)",3750177393,11,3.752389908,3767111118,3767111257,3750177393,0,internal_timestamp,25.6079998,1541188593,33.27429962,0,11.22309971,1025.512059,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5067',)",3750177393,11,3.752510071,3767111118,3767111257,3750177393,0,internal_timestamp,25.58600044,1541188593,33.27370071,0,11.22509956,1025.511134,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5068',)",3750177393,11,3.752680063,3767111118,3767111257,3750177393,0,internal_timestamp,25.56399918,1541188593,33.27320099,0,11.22739983,1025.510232,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5069',)",3750177393,11,3.752860069,3767111118,3767111257,3750177393,0,internal_timestamp,25.54500008,1541188593,33.27299881,0,11.22959995,1025.509592,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5070',)",3750177393,11,3.753030062,3767111118,3767111257,3750177393,0,internal_timestamp,25.5170002,1541188593,33.27289963,0,11.23169994,1025.50901,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5071',)",3750177393,11,3.753190041,3767111118,3767111257,3750177393,0,internal_timestamp,25.49099922,1541188593,33.27270126,0,11.23359966,1025.508396,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5072',)",3750177393,11,3.753319979,3767111118,3767111257,3750177393,0,internal_timestamp,25.47100067,1541188593,33.27249908,0,11.23519993,1025.507861,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5073',)",3750177393,11,3.753449917,3767111118,3767111257,3750177393,0,internal_timestamp,25.4489994,1541188593,33.2723999,0,11.23680019,1025.507396,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5074',)",3750177393,11,3.75357008,3767111118,3767111257,3750177393,0,internal_timestamp,25.42000008,1541188593,33.27220154,0,11.23840046,1025.506822,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5075',)",3750177393,11,3.753679991,3767111118,3767111257,3750177393,0,internal_timestamp,25.39699936,1541188593,33.27199936,0,11.23980045,1025.506309,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5076',)",3750177393,11,3.753789902,3767111118,3767111257,3750177393,0,internal_timestamp,25.37599945,1541188593,33.27180099,0,11.24120045,1025.505807,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5077',)",3750177393,11,3.753890038,3767111118,3767111257,3750177393,0,internal_timestamp,25.35000038,1541188593,33.27159882,0,11.24260044,1025.50528,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5078',)",3750177393,11,3.753979921,3767111118,3767111257,3750177393,0,internal_timestamp,25.32699966,1541188593,33.27119827,0,11.24400043,1025.504613,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5079',)",3750177393,11,3.754090071,3767111118,3767111257,3750177393,0,internal_timestamp,25.30800056,1541188593,33.27099991,0,11.24540043,1025.50412,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5080',)",3750177393,11,3.754209995,3767111118,3767111257,3750177393,0,internal_timestamp,25.28000069,1541188593,33.27080154,0,11.2468996,1025.503569,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5081',)",3750177394,11,3.754319906,3767111118,3767111257,3750177394,0,internal_timestamp,25.26099968,1541188594,33.27050018,0,11.24860001,1025.502943,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5082',)",3750177394,11,3.754430056,3767111118,3767111257,3750177394,0,internal_timestamp,25.23800087,1541188594,33.27019882,0,11.25010014,1025.502334,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5083',)",3750177394,11,3.754529953,3767111118,3767111257,3750177394,0,internal_timestamp,25.21699905,1541188594,33.26990128,0,11.25160027,1025.501737,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5084',)",3750177394,11,3.754630089,3767111118,3767111257,3750177394,0,internal_timestamp,25.19400024,1541188594,33.26950073,0,11.25300026,1025.50107,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5085',)",3750177394,11,3.754719973,3767111118,3767111257,3750177394,0,internal_timestamp,25.17099953,1541188594,33.26910019,0,11.25450039,1025.500384,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5086',)",3750177394,11,3.754829884,3767111118,3767111257,3750177394,0,internal_timestamp,25.14900017,1541188594,33.26860046,0,11.25619984,1025.499589,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5087',)",3750177394,11,3.754940033,3767111118,3767111257,3750177394,0,internal_timestamp,25.12599945,1541188594,33.26810074,0,11.25800037,1025.498772,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5088',)",3750177394,11,3.755029917,3767111118,3767111257,3750177394,0,internal_timestamp,25.10199928,1541188594,33.26760101,0,11.25959969,1025.497987,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5089',)",3750177394,11,3.755130053,3767111118,3767111257,3750177394,0,internal_timestamp,25.07900047,1541188594,33.26729965,0,11.26099968,1025.497396,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5090',)",3750177394,11,3.755239964,3767111118,3767111257,3750177394,0,internal_timestamp,25.05699921,1541188594,33.26720047,0,11.26239967,1025.496967,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5091',)",3750177394,11,3.755350113,3767111118,3767111257,3750177394,0,internal_timestamp,25.03000069,1541188594,33.26710129,0,11.26369953,1025.496533,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5092',)",3750177394,11,3.755480051,3767111118,3767111257,3750177394,0,internal_timestamp,25.01000023,1541188594,33.26689911,0,11.26519966,1025.496015,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5093',)",3750177394,11,3.755620003,3767111118,3767111257,3750177394,0,internal_timestamp,24.98500061,1541188594,33.26660156,0,11.26710033,1025.495328,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5094',)",3750177394,11,3.755769968,3767111118,3767111257,3750177394,0,internal_timestamp,24.9640007,1541188594,33.26620102,0,11.26930046,1025.494524,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5095',)",3750177394,11,3.755949974,3767111118,3767111257,3750177394,0,internal_timestamp,24.93899918,1541188594,33.2655983,0,11.27190018,1025.493473,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5096',)",3750177394,11,3.756139994,3767111118,3767111257,3750177394,0,internal_timestamp,24.91600037,1541188594,33.26480103,0,11.27490044,1025.492208,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5097',)",3750177395,11,3.756360054,3767111118,3767111257,3750177395,0,internal_timestamp,24.89299965,1541188595,33.26399994,0,11.27820015,1025.490885,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('5098',)",3750177395,11,3.756580114,3767111118,3767111257,3750177395,0,internal_timestamp,24.87199974,1541188595,33.26319885,0,11.28149986,1025.489571,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5099',)",3750177395,11,3.756789923,3767111118,3767111257,3750177395,0,internal_timestamp,24.85199928,1541188595,33.26250076,0,11.28450012,1025.488396,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5100',)",3750177395,11,3.756969929,3767111118,3767111257,3750177395,0,internal_timestamp,24.82600021,1541188595,33.26190186,0,11.28709984,1025.487344,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5101',)",3750177395,11,3.757110119,3767111118,3767111257,3750177395,0,internal_timestamp,24.8010006,1541188595,33.26169968,0,11.28899956,1025.48673,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5102',)",3750177395,11,3.757189989,3767111118,3767111257,3750177395,0,internal_timestamp,24.78100014,1541188595,33.26139832,0,11.29030037,1025.486171,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5103',)",3750177395,11,3.757260084,3767111118,3767111257,3750177395,0,internal_timestamp,24.75900078,1541188595,33.26110077,0,11.29129982,1025.485659,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5104',)",3750177395,11,3.757339954,3767111118,3767111257,3750177395,0,internal_timestamp,24.73800087,1541188595,33.26070023,0,11.29259968,1025.485018,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5105',)",3750177395,11,3.757420063,3767111118,3767111257,3750177395,0,internal_timestamp,24.7159996,1541188595,33.26029968,0,11.29399967,1025.484355,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5106',)",3750177395,11,3.75751996,3767111118,3767111257,3750177395,0,internal_timestamp,24.69199944,1541188595,33.25989914,0,11.2954998,1025.483664,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5107',)",3750177395,11,3.757620096,3767111118,3767111257,3750177395,0,internal_timestamp,24.67200089,1541188595,33.25960159,1,11.29699993,1025.483071,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5108',)",3750177395,11,3.75770998,3767111118,3767111257,3750177395,0,internal_timestamp,24.65200043,1541188595,33.25920105,0,11.29839993,1025.482416,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5109',)",3750177395,11,3.757790089,3767111118,3767111257,3750177395,0,internal_timestamp,24.62999916,1541188595,33.25880051,0,11.29959965,1025.481788,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5110',)",3750177395,11,3.757849932,3767111118,3767111257,3750177395,0,internal_timestamp,24.6060009,1541188595,33.25849915,0,11.30070019,1025.481247,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5111',)",3750177395,11,3.7579,3767111118,3767111257,3750177395,0,internal_timestamp,24.58600044,1541188595,33.25830078,0,11.30150032,1025.480858,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5112',)",3750177396,11,3.75793004,3767111118,3767111257,3750177396,0,internal_timestamp,24.56599998,1541188596,33.2582016,0,11.30189991,1025.480618,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5113',)",3750177396,11,3.757940054,3767111118,3767111257,3750177396,0,internal_timestamp,24.54199982,1541188596,33.2580986,0,11.30220032,1025.480375,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5114',)",3750177396,11,3.757950068,3767111118,3767111257,3750177396,0,internal_timestamp,24.51600075,1541188596,33.25799942,0,11.30239964,1025.480145,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5115',)",3750177396,11,3.757960081,3767111118,3767111257,3750177396,0,internal_timestamp,24.49799919,1541188596,33.25790024,0,11.30259991,1025.47995,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5116',)",3750177396,11,3.757980108,3767111118,3767111257,3750177396,0,internal_timestamp,24.47699928,1541188596,33.25790024,0,11.30280018,1025.47982,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5117',)",3750177396,11,3.757989883,3767111118,3767111257,3750177396,0,internal_timestamp,24.45400047,1541188596,33.25790024,0,11.30300045,1025.47968,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5118',)",3750177396,11,3.757999897,3767111118,3767111257,3750177396,0,internal_timestamp,24.43499947,1541188596,33.25790024,0,11.30300045,1025.479594,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5119',)",3750177396,11,3.757999897,3767111118,3767111257,3750177396,0,internal_timestamp,24.40999985,1541188596,33.25799942,0,11.30300045,1025.479558,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5120',)",3750177396,11,3.758019924,3767111118,3767111257,3750177396,0,internal_timestamp,24.38899994,1541188596,33.2580986,0,11.30309963,1025.479523,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5121',)",3750177396,11,3.758049965,3767111118,3767111257,3750177396,0,internal_timestamp,24.36599922,1541188596,33.2582016,0,11.3032999,1025.479463,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5122',)",3750177396,11,3.758090019,3767111118,3767111257,3750177396,0,internal_timestamp,24.34199905,1541188596,33.2582016,0,11.30370045,1025.479282,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5123',)",3750177396,11,3.758140087,3767111118,3767111257,3750177396,0,internal_timestamp,24.31900024,1541188596,33.2582016,0,11.30430031,1025.47907,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5124',)",3750177396,11,3.758169889,3767111118,3767111257,3750177396,0,internal_timestamp,24.3029995,1541188596,33.2580986,0,11.30480003,1025.478827,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5125',)",3750177396,11,3.75819993,3767111118,3767111257,3750177396,0,internal_timestamp,24.28000069,1541188596,33.25790024,0,11.30539989,1025.478461,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5126',)",3750177396,11,3.758239985,3767111118,3767111257,3750177396,0,internal_timestamp,24.25699997,1541188596,33.25780106,0,11.30599976,1025.478171,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5127',)",3750177396,11,3.758300066,3767111118,3767111257,3750177396,0,internal_timestamp,24.23699951,1541188596,33.25759888,0,11.30679989,1025.477779,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5128',)",3750177397,11,3.758379936,3767111118,3767111257,3750177397,0,internal_timestamp,24.21899986,1541188597,33.25740051,0,11.30790043,1025.477345,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5129',)",3750177397,11,3.758460045,3767111118,3767111257,3750177397,0,internal_timestamp,24.1970005,1541188597,33.25709915,0,11.30900002,1025.476812,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5130',)",3750177397,11,3.758519888,3767111118,3767111257,3750177397,0,internal_timestamp,24.17700005,1541188597,33.25690079,0,11.3100996,1025.476369,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5131',)",3750177397,11,3.758579969,3767111118,3767111257,3750177397,0,internal_timestamp,24.15500069,1541188597,33.25650024,0,11.31099987,1025.475795,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5132',)",3750177397,11,3.758620024,3767111118,3767111257,3750177397,0,internal_timestamp,24.13299942,1541188597,33.2560997,0,11.31200027,1025.475204,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5133',)",3750177397,11,3.758680105,3767111118,3767111257,3750177397,0,internal_timestamp,24.11199951,1541188597,33.25579834,0,11.31309986,1025.474676,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5134',)",3750177397,11,3.758759975,3767111118,3767111257,3750177397,0,internal_timestamp,24.09199905,1541188597,33.25529861,0,11.31439972,1025.473962,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5135',)",3750177397,11,3.758830071,3767111118,3767111257,3750177397,0,internal_timestamp,24.0720005,1541188597,33.25479889,0,11.31579971,1025.47323,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('5136',)",3750177397,11,3.758909941,3767111118,3767111257,3750177397,0,internal_timestamp,24.05400085,1541188597,33.25439835,0,11.31719971,1025.472584,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
