obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,raw_time_microseconds,raw_time_seconds,seawater_temperature,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('634',)",3659136026,2,34.69490051,3724598968,3724598968,3659136026,0,internal_timestamp,353,927876,1450147225,7.209199905,3.469490051,33.9711252,1028.202338,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('635',)",3659136037,2,34.69680023,3724598968,3724598968,3659136037,0,internal_timestamp,352.5400085,927978,1450147236,7.211900234,3.469680023,33.97076586,1028.199557,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('636',)",3659136048,2,34.70019913,3724598968,3724598968,3659136048,0,internal_timestamp,352.1600037,941473,1450147247,7.217000008,3.470019913,33.96964821,1028.196194,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('637',)",3659136059,2,34.70050049,3724598968,3724598968,3659136059,0,internal_timestamp,352.269989,929909,1450147258,7.216199875,3.470050049,33.97070803,1028.197646,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('638',)",3659136070,2,34.70100021,3724598968,3724598968,3659136070,0,internal_timestamp,352.0899963,925340,1450147269,7.218100071,3.470100021,33.96947535,1028.195577,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('639',)",3659136081,2,34.70100021,3724598968,3724598968,3659136081,0,internal_timestamp,351.7999878,931987,1450147280,7.219099998,3.470100021,33.96863374,1028.193443,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('640',)",3659136092,2,34.7030983,3724598968,3724598968,3659136092,0,internal_timestamp,351.4500122,6454,1450147292,7.223199844,3.47030983,33.96706617,1028.190011,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('641',)",3659136103,2,34.70600128,3724598968,3724598968,3659136103,0,internal_timestamp,351.0299988,934911,1450147302,7.227600098,3.470600128,33.96611373,1028.186698,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('642',)",3659136113,2,34.7118988,3724598968,3724598968,3659136113,0,internal_timestamp,350.5799866,934475,1450147312,7.235599995,3.47118988,33.96490684,1028.182519,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('643',)",3659136125,2,34.72299957,3724598968,3724598968,3659136125,0,internal_timestamp,350.0899963,949033,1450147324,7.247799873,3.472299957,33.96526425,1028.178767,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('644',)",3659136136,2,34.72489929,3724598968,3724598968,3659136136,0,internal_timestamp,350.1499939,931130,1450147335,7.250199795,3.472489929,33.9649509,1028.178443,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('645',)",3659136147,2,34.72380066,3724598968,3724598968,3659136147,0,internal_timestamp,349.7200012,943625,1450147346,7.250199795,3.472380066,33.96396119,1028.1757,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('646',)",3659136158,2,34.7242012,3724598968,3724598968,3659136158,0,internal_timestamp,349.2999878,939148,1450147357,7.251299858,3.47242012,33.96351967,1028.173271,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('647',)",3659136169,2,34.72729874,3724598968,3724598968,3659136169,0,internal_timestamp,348.9299927,944792,1450147368,7.255199909,3.472729874,33.96324481,1028.17079,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('648',)",3659136179,2,34.74430084,3724598968,3724598968,3659136179,0,internal_timestamp,348.5299988,945426,1450147378,7.274499893,3.474430084,33.96302013,1028.165946,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('649',)",3659136191,2,34.77980042,3724598968,3724598968,3659136191,0,internal_timestamp,348.1499939,945074,1450147390,7.316599846,3.477980042,33.96056082,1028.156075,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('650',)",3659136202,2,34.78689957,3724598968,3724598968,3659136202,0,internal_timestamp,348.1400146,3047,1450147402,7.326200008,3.478689957,33.95888101,1028.153294,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('651',)",3659136213,2,34.78879929,3724598968,3724598968,3659136213,0,internal_timestamp,348.1300049,951091,1450147412,7.327799797,3.478879929,33.95938302,1028.153406,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('652',)",3659136224,2,34.78939819,3724598968,3724598968,3659136224,0,internal_timestamp,347.9599915,943916,1450147423,7.32859993,3.478939819,33.95933138,1028.15247,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('653',)",3659136235,2,34.79700089,3724598968,3724598968,3659136235,0,internal_timestamp,347.5100098,954101,1450147434,7.338300228,3.479700089,33.95830929,1028.148178,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('654',)",3659136246,2,34.7989006,3724598968,3724598968,3659136246,0,internal_timestamp,347.0499878,958681,1450147445,7.340600014,3.47989006,33.9583406,1028.14576,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('655',)",3659136257,2,34.80879974,3724598968,3724598968,3659136257,0,internal_timestamp,346.730011,945990,1450147456,7.353300095,3.480879974,33.9568144,1028.141222,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('656',)",3659136268,2,34.81150055,3724598968,3724598968,3659136268,0,internal_timestamp,346.5899963,953171,1450147467,7.356699944,3.481150055,33.95648669,1028.139822,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('657',)",3659136279,2,34.81019974,3724598968,3724598968,3659136279,0,internal_timestamp,346.6099854,958693,1450147478,7.354599953,3.481019974,33.95711928,1028.14072,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('658',)",3659136280,2,34.8103981,3724598968,3724598968,3659136280,0,internal_timestamp,346.6000061,947911,1450147479,7.354700089,3.48103981,33.9572413,1028.140755,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('659',)",3659136323,2,34.80369949,3724598968,3724598968,3659136323,0,internal_timestamp,348.3800049,533359,1450147522,7.346099854,3.480369949,33.95753647,1028.150396,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('660',)",3659136334,2,34.73559952,3724598968,3724598968,3659136334,0,internal_timestamp,351.1300049,536017,1450147533,7.25909996,3.473559952,33.96740178,1028.183539,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('661',)",3659136345,2,34.7215004,3724598968,3724598968,3659136345,0,internal_timestamp,354.1000061,538543,1450147544,7.241700172,3.47215004,33.96769595,1028.199907,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('662',)",3659136356,2,34.70000076,3724598968,3724598968,3659136356,0,internal_timestamp,357.1300049,544411,1450147555,7.208899975,3.470000076,33.97499954,1028.224304,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('663',)",3659136367,2,34.69960022,3724598968,3724598968,3659136367,0,internal_timestamp,360.2000122,537688,1450147566,7.207900047,3.469960022,33.97407799,1028.237762,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('664',)",3659136378,2,34.68930054,3724598968,3724598968,3659136378,0,internal_timestamp,363.269989,542778,1450147577,7.194600105,3.468930054,33.97443771,1028.254029,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('665',)",3659136389,2,34.6629982,3724598968,3724598968,3659136389,0,internal_timestamp,366.3900146,546847,1450147588,7.159399986,3.46629982,33.97881886,1028.276887,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('666',)",3659136400,2,34.66030121,3724598968,3724598968,3659136400,0,internal_timestamp,369.4899902,539424,1450147599,7.154300213,3.466030121,33.97940188,1028.292263,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('667',)",3659136411,2,34.6590004,3724598968,3724598968,3659136411,0,internal_timestamp,372.5599976,544344,1450147610,7.151899815,3.46590004,33.97887247,1028.306234,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('668',)",3659136422,2,34.65819931,3724598968,3724598968,3659136422,0,internal_timestamp,375.6499939,545326,1450147621,7.149000168,3.465819931,33.97936839,1028.321173,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('669',)",3659136433,2,34.65800095,3724598968,3724598968,3659136433,0,internal_timestamp,378.7200012,547080,1450147632,7.146999836,3.465800095,33.97964868,1028.335718,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('670',)",3659136444,2,34.64720154,3724598968,3724598968,3659136444,0,internal_timestamp,381.769989,549861,1450147643,7.131100178,3.464720154,33.98202103,1028.353849,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('671',)",3659136455,2,34.62229919,3724598968,3724598968,3659136455,0,internal_timestamp,384.8200073,554079,1450147654,7.098700047,3.462229919,33.98520747,1028.37503,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('672',)",3659136466,2,34.61249924,3724598968,3724598968,3659136466,0,internal_timestamp,387.8699951,546967,1450147665,7.086699963,3.461249924,33.98483852,1028.390436,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('673',)",3659136477,2,34.60520172,3724598968,3724598968,3659136477,0,internal_timestamp,390.9100037,550020,1450147676,7.077199936,3.460520172,33.98474959,1028.40565,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('674',)",3659136488,2,34.59590149,3724598968,3724598968,3659136488,0,internal_timestamp,393.9400024,554074,1450147687,7.063899994,3.459590149,33.98621115,1028.422589,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('675',)",3659136499,2,34.56539917,3724598968,3724598968,3659136499,0,internal_timestamp,397.0100098,547646,1450147698,7.024199963,3.456539917,33.99043322,1028.445724,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('676',)",3659136510,2,34.54359818,3724598968,3724598968,3659136510,0,internal_timestamp,400.0499878,550859,1450147709,6.997700214,3.454359818,33.99119745,1028.464077,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('677',)",3659136521,2,34.49739838,3724598968,3724598968,3659136521,0,internal_timestamp,403.0899963,556415,1450147720,6.940499783,3.449739838,33.99545899,1028.489622,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('678',)",3659136532,2,34.48949814,3724598968,3724598968,3659136532,0,internal_timestamp,406.0400085,560673,1450147731,6.932400227,3.448949814,33.99336376,1028.502637,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('679',)",3659136543,2,34.49119949,3724598968,3724598968,3659136543,0,internal_timestamp,409.019989,551750,1450147742,6.933700085,3.449119949,33.99251885,1028.515408,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('680',)",3659136554,2,34.45259857,3724598968,3724598968,3659136554,0,internal_timestamp,411.9700012,554143,1450147753,6.886799812,3.445259857,33.99498464,1028.537614,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('681',)",3659136565,2,34.3572998,3724598968,3724598968,3659136565,0,internal_timestamp,414.9599915,556529,1450147764,6.767499924,3.43572998,34.00654851,1028.577529,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('682',)",3659136576,2,34.31539917,3724598968,3724598968,3659136576,0,internal_timestamp,417.9200134,560471,1450147775,6.72510004,3.431539917,34.0008832,1028.592685,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('683',)",3659136587,2,34.29159927,3724598968,3724598968,3659136587,0,internal_timestamp,420.8800049,564014,1450147786,6.697199821,3.429159927,34.00080932,1028.610151,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('684',)",3659136598,2,34.2635994,3724598968,3724598968,3659136598,0,internal_timestamp,423.8399963,558924,1450147797,6.66809988,3.42635994,33.9972824,1028.62507,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('685',)",3659136609,2,34.20650101,3724598968,3724598968,3659136609,0,internal_timestamp,426.7900085,565707,1450147808,6.606200218,3.420650101,33.99407472,1028.644842,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('686',)",3659136620,2,34.09180069,3724598968,3724598968,3659136620,0,internal_timestamp,429.7399902,561646,1450147819,6.481200218,3.409180069,33.98958885,1028.67246,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('687',)",3659136631,2,34.05780029,3724598968,3724598968,3659136631,0,internal_timestamp,432.6199951,560961,1450147830,6.435900211,3.405780029,33.9954372,1028.696598,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('688',)",3659136642,2,34.05680084,3724598968,3724598968,3659136642,0,internal_timestamp,435.3999939,582421,1450147841,6.430099964,3.405680084,33.99873646,1028.712735,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('689',)",3659136653,2,33.94169998,3724598968,3724598968,3659136653,0,internal_timestamp,438.1000061,571842,1450147852,6.309599876,3.394169998,33.9892458,1028.734442,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('690',)",3659136664,2,33.92240143,3724598968,3724598968,3659136664,0,internal_timestamp,440.9899902,565690,1450147863,6.29129982,3.392240143,33.98455522,1028.746534,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('691',)",3659136675,2,34.03379822,3724598968,3724598968,3659136675,0,internal_timestamp,443.7799988,571893,1450147874,6.397799969,3.403379822,34.00120891,1028.757576,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('692',)",3659136686,2,33.97940063,3724598968,3724598968,3659136686,0,internal_timestamp,446.6300049,567235,1450147885,6.32130003,3.397940063,34.01540709,1028.792465,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('693',)",3659136697,2,33.96609879,3724598968,3724598968,3659136697,0,internal_timestamp,449.4899902,570956,1450147896,6.305300236,3.396609879,34.01513213,1028.807575,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('694',)",3659136708,2,33.95769882,3724598968,3724598968,3659136708,0,internal_timestamp,452.2999878,575303,1450147907,6.292200089,3.395769882,34.01745079,1028.824091,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('695',)",3659136719,2,33.96559906,3724598968,3724598968,3659136719,0,internal_timestamp,455.1700134,568564,1450147918,6.284800053,3.396559906,34.03221752,1028.849877,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('696',)",3659136730,2,33.95100021,3724598968,3724598968,3659136730,0,internal_timestamp,458.0499878,570903,1450147929,6.264900208,3.395100021,34.03437426,1028.86753,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('697',)",3659136741,2,33.9192009,3724598968,3724598968,3659136741,0,internal_timestamp,461,574224,1450147940,6.223899841,3.39192009,34.03834974,1028.889855,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('698',)",3659136752,2,33.89849854,3724598968,3724598968,3659136752,0,internal_timestamp,463.9299927,576433,1450147951,6.196400166,3.389849854,34.04124635,1028.909362,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('699',)",3659136763,2,33.84939957,3724598968,3724598968,3659136763,0,internal_timestamp,466.8200073,580506,1450147962,6.138400078,3.384939957,34.04287928,1028.931892,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('700',)",3659136774,2,33.79930115,3724598968,3724598968,3659136774,0,internal_timestamp,469.7999878,573790,1450147973,6.081399918,3.379930115,34.0423239,1028.952946,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('701',)",3659136785,2,33.77170181,3724598968,3724598968,3659136785,0,internal_timestamp,472.8099976,576575,1450147984,6.05039978,3.377170181,34.04093279,1028.969896,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('702',)",3659136796,2,33.75,3724598968,3724598968,3659136796,0,internal_timestamp,475.7999878,580610,1450147995,6.019000053,3.375,34.04655159,1028.992318,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('703',)",3659136807,2,33.7405014,3724598968,3724598968,3659136807,0,internal_timestamp,478.7900085,582230,1450148006,6.003799915,3.37405014,34.04964419,1029.010534,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('704',)",3659136818,2,33.71730042,3724598968,3724598968,3659136818,0,internal_timestamp,481.769989,584089,1450148017,5.970499992,3.371730042,34.05548809,1029.033336,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('705',)",3659136829,2,33.70569992,3724598968,3724598968,3659136829,0,internal_timestamp,484.7600098,602226,1450148028,5.954500198,3.370569992,34.05702208,1029.050431,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('706',)",3659136840,2,33.68590164,3724598968,3724598968,3659136840,0,internal_timestamp,487.7000122,588670,1450148039,5.927700043,3.368590164,34.0601928,1029.070052,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('707',)",3659136851,2,33.68130112,3724598968,3724598968,3659136851,0,internal_timestamp,490.6799927,582372,1450148050,5.92110014,3.368130112,34.06017409,1029.084599,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('708',)",3659136862,2,33.6446991,3724598968,3724598968,3659136862,0,internal_timestamp,493.6499939,586319,1450148061,5.872300148,3.36446991,34.06649117,1029.10981,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('709',)",3659136873,2,33.63899994,3724598968,3724598968,3659136873,0,internal_timestamp,496.6600037,589240,1450148072,5.865200043,3.363899994,34.06572099,1029.12397,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('710',)",3659136884,2,33.61949921,3724598968,3724598968,3659136884,0,internal_timestamp,499.6300049,593132,1450148083,5.838399887,3.361949921,34.06920293,1029.143958,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('711',)",3659136895,2,33.61029816,3724598968,3724598968,3659136895,0,internal_timestamp,502.6300049,587937,1450148094,5.826900005,3.361029816,34.06890836,1029.159039,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('712',)",3659136906,2,33.60269928,3724598968,3724598968,3659136906,0,internal_timestamp,505.6400146,591891,1450148105,5.816599846,3.360269928,34.06920815,1029.174469,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('713',)",3659136917,2,33.59749985,3724598968,3724598968,3659136917,0,internal_timestamp,508.6400146,585480,1450148116,5.80919981,3.359749985,34.06930375,1029.189294,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('714',)",3659136928,2,33.58729935,3724598968,3724598968,3659136928,0,internal_timestamp,511.6300049,590691,1450148127,5.794700146,3.358729935,34.07089783,1029.206211,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('715',)",3659136939,2,33.57030106,3724598968,3724598968,3659136939,0,internal_timestamp,514.6599731,596478,1450148138,5.770100117,3.357030106,34.07495419,1029.226611,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('716',)",3659136950,2,33.55649948,3724598968,3724598968,3659136950,0,internal_timestamp,517.6300049,590873,1450148149,5.752699852,3.355649948,34.07540901,1029.242928,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('717',)",3659136961,2,33.5381012,3724598968,3724598968,3659136961,0,internal_timestamp,520.5999756,598067,1450148160,5.727399826,3.35381012,34.07861572,1029.262471,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('718',)",3659136972,2,33.52719879,3724598968,3724598968,3659136972,0,internal_timestamp,523.5499878,592214,1450148171,5.712600231,3.352719879,34.0797344,1029.278865,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('719',)",3659136983,2,33.5155983,3724598968,3724598968,3659136983,0,internal_timestamp,526.4699707,597203,1450148182,5.697100163,3.35155983,34.08078282,1029.295158,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('720',)",3659136994,2,33.50270081,3724598968,3724598968,3659136994,0,internal_timestamp,529.4099731,602410,1450148193,5.678899765,3.350270081,34.08307174,1029.31288,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('721',)",3659137005,2,33.45320129,3724598968,3724598968,3659137005,0,internal_timestamp,532.3099976,595999,1450148204,5.613599777,3.345320129,34.09140383,1029.341479,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('722',)",3659137016,2,33.43429947,3724598968,3724598968,3659137016,0,internal_timestamp,535.2000122,603095,1450148215,5.588500023,3.343429947,34.09386623,1029.36002,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('723',)",3659137027,2,33.41889954,3724598968,3724598968,3659137027,0,internal_timestamp,538.0900269,605814,1450148226,5.56799984,3.341889954,34.09565647,1029.377414,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('724',)",3659137038,2,33.40620041,3724598968,3724598968,3659137038,0,internal_timestamp,541.0200195,610404,1450148237,5.550899982,3.340620041,34.09705724,1029.394231,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('725',)",3659137049,2,33.39630127,3724598968,3724598968,3659137049,0,internal_timestamp,543.9099731,602305,1450148248,5.536099911,3.339630127,34.09933214,1029.411244,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('726',)",3659137060,2,33.36199951,3724598968,3724598968,3659137060,0,internal_timestamp,546.8300171,607532,1450148259,5.486700058,3.336199951,34.10882546,1029.438672,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('727',)",3659137071,2,33.34799957,3724598968,3724598968,3659137071,0,internal_timestamp,549.75,602974,1450148270,5.467899799,3.334799957,34.1104668,1029.455849,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('728',)",3659137082,2,33.33620071,3724598968,3724598968,3659137082,0,internal_timestamp,552.6599731,605397,1450148281,5.451300144,3.333620071,34.11238939,1029.472908,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('729',)",3659137093,2,33.32720184,3724598968,3724598968,3659137093,0,internal_timestamp,555.5900269,609275,1450148292,5.438399792,3.332720184,34.11374512,1029.489122,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('730',)",3659137104,2,33.31940079,3724598968,3724598968,3659137104,0,internal_timestamp,558.5200195,612173,1450148303,5.426599979,3.331940079,34.11534999,1029.505385,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('731',)",3659137115,2,33.2743988,3724598968,3724598968,3659137115,0,internal_timestamp,561.5,607336,1450148314,5.363800049,3.32743988,34.12618587,1029.535874,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('732',)",3659137126,2,33.24570084,3724598968,3724598968,3659137126,0,internal_timestamp,564.4899902,614032,1450148325,5.325300217,3.324570084,34.13098347,1029.558432,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('733',)",3659137137,2,33.23880005,3724598968,3724598968,3659137137,0,internal_timestamp,567.4299927,607930,1450148336,5.316400051,3.323880005,34.13066849,1029.572842,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('734',)",3659137148,2,33.23669815,3724598968,3724598968,3659137148,0,internal_timestamp,570.4299927,612775,1450148347,5.313199997,3.323669815,34.13002092,1029.586517,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('735',)",3659137159,2,33.23759842,3724598968,3724598968,3659137159,0,internal_timestamp,572.460022,618360,1450148358,5.313300133,3.323759842,34.12993647,1029.595751,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('736',)",3659137167,2,33.23669815,3724598968,3724598968,3659137167,0,internal_timestamp,572.4500122,611325,1450148366,5.312900066,3.323669815,34.12931983,1029.595272,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('737',)",3659140873,2,33.2112999,3724598968,3724598968,3659140873,0,internal_timestamp,574.25,119266,1450152073,5.280900002,3.32112999,34.13187678,1029.609742,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('738',)",3659140884,2,33.2112999,3724598968,3724598968,3659140884,0,internal_timestamp,572.8900146,117341,1450152084,5.281300068,3.32112999,34.1321483,1029.603663,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('739',)",3659140895,2,33.21929932,3724598968,3724598968,3659140895,0,internal_timestamp,571.2600098,117398,1450152095,5.293300152,3.321929932,34.12992471,1029.592859,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('740',)",3659140906,2,33.21979904,3724598968,3724598968,3659140906,0,internal_timestamp,569.3099976,136449,1450152106,5.294199944,3.321979904,34.13055375,1029.584289,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('741',)",3659140917,2,33.22190094,3724598968,3724598968,3659140917,0,internal_timestamp,567.8800049,127824,1450152117,5.297800064,3.322190094,34.13001499,1029.576831,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('742',)",3659140928,2,33.22740173,3724598968,3724598968,3659140928,0,internal_timestamp,566.6199951,119844,1450152128,5.306499958,3.322740173,34.12810089,1029.568401,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('743',)",3659140939,2,33.22840118,3724598968,3724598968,3659140939,0,internal_timestamp,565.3400269,116882,1450152139,5.307899952,3.322840118,34.12845952,1029.562626,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('744',)",3659140950,2,33.24280167,3724598968,3724598968,3659140950,0,internal_timestamp,563.8300171,123960,1450152150,5.328499794,3.324280167,34.12476314,1029.550083,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('745',)",3659140961,2,33.28120041,3724598968,3724598968,3659140961,0,internal_timestamp,562.3300171,124267,1450152161,5.381100178,3.328120041,34.11600782,1029.529386,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('746',)",3659140972,2,33.29439926,3724598968,3724598968,3659140972,0,internal_timestamp,560.9000244,123459,1450152172,5.397699833,3.329439926,34.11494989,1029.519804,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('747',)",3659140983,2,33.30490112,3724598968,3724598968,3659140983,0,internal_timestamp,559.5200195,133610,1450152183,5.412399769,3.330490112,34.1127178,1029.509775,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('748',)",3659140994,2,33.34799957,3724598968,3724598968,3659140994,0,internal_timestamp,558.1400146,123270,1450152194,5.468500137,3.334799957,34.10570074,1029.490495,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('749',)",3659141005,2,33.36539841,3724598968,3724598968,3659141005,0,internal_timestamp,556.9099731,133965,1450152205,5.493299961,3.336539841,34.10102522,1029.477881,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('750',)",3659141016,2,33.36470032,3724598968,3724598968,3659141016,0,internal_timestamp,555.8800049,126418,1450152216,5.491399765,3.336470032,34.10266143,1029.474699,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
