obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,seawater_pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,seawater_temperature,temp_qc_executed,temp_qc_results,time
"('1173',)",31.27770042,1,0,1038.520171,29,29,2,3.127770042,29,13,3746541034,3746541035,3660651399,44.52757,-125.38075,0,34.62869024,29,29,internal_timestamp,2349.22998,29,29,236179,1451662599,1.764000058,29,29,3660651399
"('1174',)",31.27910042,1,0,1038.533842,29,29,2,3.127910042,29,13,3746541034,3746541035,3660651410,44.52757,-125.38075,0,34.62861424,29,29,internal_timestamp,2352.300049,29,29,244059,1451662610,1.764299989,29,29,3660651410
"('1175',)",31.28009987,1,0,1038.547489,29,29,2,3.128009987,29,13,3746541034,3746541035,3660651421,44.52757,-125.38075,0,34.62859379,29,29,internal_timestamp,2355.340088,29,29,240113,1451662621,1.764099956,29,29,3660651421
"('1176',)",31.28070068,1,0,1038.561432,29,29,2,3.128070068,29,13,3746541034,3746541035,3660651432,44.52757,-125.38075,0,34.62883064,29,29,internal_timestamp,2358.379883,29,29,243858,1451662632,1.763200045,29,29,3660651432
"('1177',)",31.28009987,1,0,1038.575734,29,29,2,3.128009987,29,13,3746541034,3746541035,3660651443,44.52757,-125.38075,0,34.62930188,29,29,internal_timestamp,2361.409912,29,29,238406,1451662643,1.760699987,29,29,3660651443
"('1178',)",31.28070068,1,0,1038.589913,29,29,2,3.128070068,29,13,3746541034,3746541035,3660651454,44.52757,-125.38075,0,34.62974833,29,29,internal_timestamp,2364.459961,29,29,241847,1451662654,1.759600043,29,29,3660651454
"('1179',)",31.28129959,1,0,1038.6037,29,29,2,3.128129959,29,13,3746541034,3746541035,3660651465,44.52757,-125.38075,0,34.62976503,29,29,internal_timestamp,2367.51001,29,29,246488,1451662665,1.758900046,29,29,3660651465
"('1180',)",31.28190041,1,0,1038.617791,29,29,2,3.128190041,29,13,3746541034,3746541035,3660651476,44.52757,-125.38075,0,34.62986724,29,29,internal_timestamp,2370.610107,29,29,240350,1451662676,1.758100033,29,29,3660651476
"('1181',)",31.28280067,1,0,1038.631574,29,29,2,3.128280067,29,13,3746541034,3746541035,3660651487,44.52757,-125.38075,0,34.62993561,29,29,internal_timestamp,2373.659912,29,29,246174,1451662687,1.757699966,29,29,3660651487
"('1182',)",31.28380013,1,0,1038.645315,29,29,2,3.128380013,29,13,3746541034,3746541035,3660651498,44.52757,-125.38075,0,34.63002423,29,29,internal_timestamp,2376.699951,29,29,250876,1451662698,1.757400036,29,29,3660651498
"('1183',)",31.2845993,1,0,1038.659088,29,29,2,3.12845993,29,13,3746541034,3746541035,3660651509,44.52757,-125.38075,0,34.6303133,29,29,internal_timestamp,2379.699951,29,29,243535,1451662709,1.756700039,29,29,3660651509
"('1184',)",31.28560066,1,0,1038.672952,29,29,2,3.128560066,29,13,3746541034,3746541035,3660651520,44.52757,-125.38075,0,34.63039059,29,29,internal_timestamp,2382.77002,29,29,247694,1451662720,1.756399989,29,29,3660651520
"('1185',)",31.2859993,1,0,1038.68703,29,29,2,3.12859993,29,13,3746541034,3746541035,3660651531,44.52757,-125.38075,0,34.63069688,29,29,internal_timestamp,2385.820068,29,29,251171,1451662731,1.755200028,29,29,3660651531
"('1186',)",31.28700066,1,0,1038.700452,29,29,2,3.128700066,29,13,3746541034,3746541035,3660651542,44.52757,-125.38075,0,34.63058983,29,29,internal_timestamp,2388.830078,29,29,254484,1451662742,1.755100012,29,29,3660651542
"('1187',)",31.28700066,1,0,1038.714518,29,29,2,3.128700066,29,13,3746541034,3746541035,3660651553,44.52757,-125.38075,0,34.6307165,29,29,internal_timestamp,2391.899902,29,29,248473,1451662753,1.753600001,29,29,3660651553
"('1188',)",31.28779984,1,0,1038.728272,29,29,2,3.128779984,29,13,3746541034,3746541035,3660651564,44.52757,-125.38075,0,34.63089055,29,29,internal_timestamp,2394.919922,29,29,253987,1451662764,1.753000021,29,29,3660651564
"('1189',)",31.28879929,1,0,1038.742245,29,29,2,3.128879929,29,13,3746541034,3746541035,3660651575,44.52757,-125.38075,0,34.63119049,29,29,internal_timestamp,2397.969971,29,29,257340,1451662775,1.752500057,29,29,3660651575
"('1190',)",31.28989983,1,0,1038.755648,29,29,2,3.128989983,29,13,3746541034,3746541035,3660651586,44.52757,-125.38075,0,34.63098365,29,29,internal_timestamp,2401,29,29,250211,1451662786,1.752599955,29,29,3660651586
"('1191',)",31.29109955,1,0,1038.769715,29,29,2,3.129109955,29,13,3746541034,3746541035,3660651597,44.52757,-125.38075,0,34.63142424,29,29,internal_timestamp,2404.050049,29,29,255650,1451662797,1.752200007,29,29,3660651597
"('1192',)",31.29220009,1,0,1038.78324,29,29,2,3.129220009,29,13,3746541034,3746541035,3660651608,44.52757,-125.38075,0,34.6312035,29,29,internal_timestamp,2407.110107,29,29,250760,1451662808,1.752300024,29,29,3660651608
"('1193',)",31.29339981,1,0,1038.797044,29,29,2,3.129339981,29,13,3746541034,3746541035,3660651619,44.52757,-125.38075,0,34.63155715,29,29,internal_timestamp,2410.120117,29,29,257092,1451662819,1.751999974,29,29,3660651619
"('1194',)",31.2935009,1,0,1038.811122,29,29,2,3.12935009,29,13,3746541034,3746541035,3660651630,44.52757,-125.38075,0,34.63182032,29,29,internal_timestamp,2413.169922,29,29,252927,1451662830,1.750499964,29,29,3660651630
"('1195',)",31.29430008,1,0,1038.824775,29,29,2,3.129430008,29,13,3746541034,3746541035,3660651641,44.52757,-125.38075,0,34.63188966,29,29,internal_timestamp,2416.189941,29,29,258779,1451662841,1.75,29,29,3660651641
"('1196',)",31.29450035,1,0,1038.838825,29,29,2,3.129450035,29,13,3746541034,3746541035,3660651652,44.52757,-125.38075,0,34.63229004,29,29,internal_timestamp,2419.209961,29,29,253612,1451662852,1.74849999,29,29,3660651652
"('1197',)",31.29529953,1,0,1038.852779,29,29,2,3.129529953,29,13,3746541034,3746541035,3660651663,44.52757,-125.38075,0,34.63244291,29,29,internal_timestamp,2422.280029,29,29,261599,1451662863,1.747900009,29,29,3660651663
"('1198',)",31.29610062,1,0,1038.86614,29,29,2,3.129610062,29,13,3746541034,3746541035,3660651674,44.52757,-125.38075,0,34.63219491,29,29,internal_timestamp,2425.300049,29,29,256118,1451662874,1.747699976,29,29,3660651674
"('1199',)",31.29649925,1,0,1038.880128,29,29,2,3.129649925,29,13,3746541034,3746541035,3660651685,44.52757,-125.38075,0,34.6325152,29,29,internal_timestamp,2428.330078,29,29,262422,1451662885,1.746500015,29,29,3660651685
"('1200',)",31.29759979,1,0,1038.894289,29,29,2,3.129759979,29,13,3746541034,3746541035,3660651696,44.52757,-125.38075,0,34.63305031,29,29,internal_timestamp,2431.379883,29,29,273941,1451662896,1.745900035,29,29,3660651696
"('1201',)",31.29840088,1,0,1038.907868,29,29,2,3.129840088,29,13,3746541034,3746541035,3660651707,44.52757,-125.38075,0,34.63289579,29,29,internal_timestamp,2434.429932,29,29,263263,1451662907,1.745599985,29,29,3660651707
"('1202',)",31.29940033,1,0,1038.921932,29,29,2,3.129940033,29,13,3746541034,3746541035,3660651718,44.52757,-125.38075,0,34.63330678,29,29,internal_timestamp,2437.47998,29,29,260627,1451662918,1.745000005,29,29,3660651718
"('1203',)",31.3003006,1,0,1038.935436,29,29,2,3.13003006,29,13,3746541034,3746541035,3660651729,44.52757,-125.38075,0,34.63294007,29,29,internal_timestamp,2440.560059,29,29,267438,1451662929,1.745000005,29,29,3660651729
"('1204',)",31.3015995,1,0,1038.949371,29,29,2,3.13015995,29,13,3746541034,3746541035,3660651740,44.52757,-125.38075,0,34.63341465,29,29,internal_timestamp,2443.580078,29,29,270668,1451662940,1.744699955,29,29,3660651740
"('1205',)",31.30249977,1,0,1038.962864,29,29,2,3.130249977,29,13,3746541034,3746541035,3660651751,44.52757,-125.38075,0,34.63328628,29,29,internal_timestamp,2446.610107,29,29,266148,1451662951,1.744500041,29,29,3660651751
"('1206',)",31.30310059,1,0,1038.976669,29,29,2,3.130310059,29,13,3746541034,3746541035,3660651762,44.52757,-125.38075,0,34.63354701,29,29,internal_timestamp,2449.620117,29,29,262168,1451662962,1.743600011,29,29,3660651762
"('1207',)",31.30389977,1,0,1038.989924,29,29,2,3.130389977,29,13,3746541034,3746541035,3660651773,44.52757,-125.38075,0,34.6331928,29,29,internal_timestamp,2452.639893,29,29,268624,1451662973,1.743499994,29,29,3660651773
"('1208',)",31.30509949,1,0,1039.003858,29,29,2,3.130509949,29,13,3746541034,3746541035,3660651784,44.52757,-125.38075,0,34.63365314,29,29,internal_timestamp,2455.659912,29,29,271837,1451662984,1.743100047,29,29,3660651784
"('1209',)",31.30550003,1,0,1039.017689,29,29,2,3.130550003,29,13,3746541034,3746541035,3660651795,44.52757,-125.38075,0,34.63376045,29,29,internal_timestamp,2458.699951,29,29,265383,1451662995,1.7421,29,29,3660651795
"('1210',)",31.30590057,1,0,1039.031519,29,29,2,3.130590057,29,13,3746541034,3746541035,3660651806,44.52757,-125.38075,0,34.63386807,29,29,internal_timestamp,2461.73999,29,29,269937,1451663006,1.741099954,29,29,3660651806
"('1211',)",31.30629921,1,0,1039.045614,29,29,2,3.130629921,29,13,3746541034,3746541035,3660651817,44.52757,-125.38075,0,34.63441548,29,29,internal_timestamp,2464.75,29,29,273466,1451663017,1.73969996,29,29,3660651817
"('1212',)",31.3071003,1,0,1039.059146,29,29,2,3.13071003,29,13,3746541034,3746541035,3660651828,44.52757,-125.38075,0,34.6342692,29,29,internal_timestamp,2467.790039,29,29,268728,1451663028,1.739400029,29,29,3660651828
"('1213',)",31.30820084,1,0,1039.072854,29,29,2,3.130820084,29,13,3746541034,3746541035,3660651839,44.52757,-125.38075,0,34.63426914,29,29,internal_timestamp,2470.850098,29,29,273340,1451663039,1.739300013,29,29,3660651839
"('1214',)",31.30960083,1,0,1039.086547,29,29,2,3.130960083,29,13,3746541034,3746541035,3660651850,44.52757,-125.38075,0,34.63455557,29,29,internal_timestamp,2473.860107,29,29,278188,1451663050,1.739300013,29,29,3660651850
"('1215',)",31.31080055,1,0,1039.100265,29,29,2,3.131080055,29,13,3746541034,3746541035,3660651861,44.52757,-125.38075,0,34.63468811,29,29,internal_timestamp,2476.899902,29,29,272335,1451663061,1.739199996,29,29,3660651861
"('1216',)",31.31159973,1,0,1039.113875,29,29,2,3.131159973,29,13,3746541034,3746541035,3660651872,44.52757,-125.38075,0,34.63453135,29,29,internal_timestamp,2479.959961,29,29,277695,1451663072,1.738899946,29,29,3660651872
"('1217',)",31.31200027,1,0,1039.128339,29,29,2,3.131200027,29,13,3746541034,3746541035,3660651883,44.52757,-125.38075,0,34.6350399,29,29,internal_timestamp,2483.060059,29,29,273569,1451663083,1.737499952,29,29,3660651883
"('1218',)",31.31299973,1,0,1039.141807,29,29,2,3.131299973,29,13,3746541034,3746541035,3660651894,44.52757,-125.38075,0,34.63481479,29,29,internal_timestamp,2486.110107,29,29,276062,1451663094,1.737499952,29,29,3660651894
"('1219',)",31.31419945,1,0,1039.155579,29,29,2,3.131419945,29,13,3746541034,3746541035,3660651905,44.52757,-125.38075,0,34.63506015,29,29,internal_timestamp,2489.139893,29,29,280908,1451663105,1.737300038,29,29,3660651905
"('1220',)",31.31550026,1,0,1039.169265,29,29,2,3.131550026,29,13,3746541034,3746541035,3660651916,44.52757,-125.38075,0,34.63497917,29,29,internal_timestamp,2492.219971,29,29,275629,1451663116,1.737499952,29,29,3660651916
"('1221',)",31.31649971,1,0,1039.182844,29,29,2,3.131649971,29,13,3746541034,3746541035,3660651927,44.52757,-125.38075,0,34.63497823,29,29,internal_timestamp,2495.25,29,29,281080,1451663127,1.737300038,29,29,3660651927
"('1222',)",31.3173008,1,0,1039.197275,29,29,2,3.13173008,29,13,3746541034,3746541035,3660651938,44.52757,-125.38075,0,34.63567587,29,29,internal_timestamp,2498.320068,29,29,276588,1451663138,1.736199975,29,29,3660651938
"('1223',)",31.31819916,1,0,1039.210895,29,29,2,3.131819916,29,13,3746541034,3746541035,3660651949,44.52757,-125.38075,0,34.63565307,29,29,internal_timestamp,2501.360107,29,29,286495,1451663149,1.735900044,29,29,3660651949
"('1224',)",31.3192997,1,0,1039.224373,29,29,2,3.13192997,29,13,3746541034,3746541035,3660651960,44.52757,-125.38075,0,34.63556419,29,29,internal_timestamp,2504.389893,29,29,285621,1451663160,1.735900044,29,29,3660651960
"('1225',)",31.32069969,1,0,1039.237571,29,29,2,3.132069969,29,13,3746541034,3746541035,3660651971,44.52757,-125.38075,0,34.63531993,29,29,internal_timestamp,2507.399902,29,29,280852,1451663171,1.736400008,29,29,3660651971
"('1226',)",31.32180023,1,0,1039.251245,29,29,2,3.132180023,29,13,3746541034,3746541035,3660651982,44.52757,-125.38075,0,34.63544531,29,29,internal_timestamp,2510.429932,29,29,286732,1451663182,1.736199975,29,29,3660651982
"('1227',)",31.32239914,1,0,1039.265175,29,29,2,3.132239914,29,13,3746541034,3746541035,3660651993,44.52757,-125.38075,0,34.63581221,29,29,internal_timestamp,2513.449951,29,29,282784,1451663193,1.735200047,29,29,3660651993
"('1228',)",31.3234005,1,0,1039.27903,29,29,2,3.13234005,29,13,3746541034,3746541035,3660652004,44.52757,-125.38075,0,34.63602018,29,29,internal_timestamp,2516.5,29,29,289669,1451663204,1.734799981,29,29,3660652004
"('1229',)",31.32419968,1,0,1039.292468,29,29,2,3.132419968,29,13,3746541034,3746541035,3660652015,44.52757,-125.38075,0,34.63588665,29,29,internal_timestamp,2519.52002,29,29,286973,1451663215,1.734500051,29,29,3660652015
"('1230',)",31.32500076,1,0,1039.306283,29,29,2,3.132500076,29,13,3746541034,3746541035,3660652026,44.52757,-125.38075,0,34.63606694,29,29,internal_timestamp,2522.560059,29,29,283719,1451663226,1.733899951,29,29,3660652026
"('1231',)",31.32579994,1,0,1039.32025,29,29,2,3.132579994,29,13,3746541034,3746541035,3660652037,44.52757,-125.38075,0,34.6364634,29,29,internal_timestamp,2525.590088,29,29,291935,1451663237,1.733100057,29,29,3660652037
"('1232',)",31.32719994,1,0,1039.333525,29,29,2,3.132719994,29,13,3746541034,3746541035,3660652048,44.52757,-125.38075,0,34.63621188,29,29,internal_timestamp,2528.620117,29,29,289427,1451663248,1.73360002,29,29,3660652048
"('1233',)",31.32780075,1,0,1039.347755,29,29,2,3.132780075,29,13,3746541034,3746541035,3660652059,44.52757,-125.38075,0,34.63666626,29,29,internal_timestamp,2531.689941,29,29,284564,1451663259,1.732499957,29,29,3660652059
"('1234',)",31.32780075,1,0,1039.361591,29,29,2,3.132780075,29,13,3746541034,3746541035,3660652070,44.52757,-125.38075,0,34.63683159,29,29,internal_timestamp,2534.709961,29,29,291981,1451663270,1.730999947,29,29,3660652070
"('1235',)",31.32780075,1,0,1039.375141,29,29,2,3.132780075,29,13,3746541034,3746541035,3660652081,44.52757,-125.38075,0,34.63679306,29,29,internal_timestamp,2537.709961,29,29,303494,1451663281,1.729699969,29,29,3660652081
"('1236',)",31.3288002,1,0,1039.389272,29,29,2,3.13288002,29,13,3746541034,3746541035,3660652092,44.52757,-125.38075,0,34.63732161,29,29,internal_timestamp,2540.76001,29,29,294826,1451663292,1.728999972,29,29,3660652092
"('1237',)",31.32970047,1,0,1039.40268,29,29,2,3.132970047,29,13,3746541034,3746541035,3660652103,44.52757,-125.38075,0,34.63709212,29,29,internal_timestamp,2543.800049,29,29,292854,1451663303,1.728899956,29,29,3660652103
"('1238',)",31.32990074,1,0,1039.41639,29,29,2,3.132990074,29,13,3746541034,3746541035,3660652114,44.52757,-125.38075,0,34.63706857,29,29,internal_timestamp,2546.840088,29,29,297808,1451663314,1.727800012,29,29,3660652114
"('1239',)",31.33090019,1,0,1039.430323,29,29,2,3.133090019,29,13,3746541034,3746541035,3660652125,44.52757,-125.38075,0,34.63738451,29,29,internal_timestamp,2549.889893,29,29,294020,1451663325,1.727300048,29,29,3660652125
"('1240',)",31.33110046,1,0,1039.444243,29,29,2,3.133110046,29,13,3746541034,3746541035,3660652136,44.52757,-125.38075,0,34.6376916,29,29,internal_timestamp,2552.909912,29,29,301276,1451663336,1.725900054,29,29,3660652136
"('1241',)",31.3321991,1,0,1039.457799,29,29,2,3.13321991,29,13,3746541034,3746541035,3660652147,44.52757,-125.38075,0,34.63771257,29,29,internal_timestamp,2555.939941,29,29,294966,1451663347,1.725800037,29,29,3660652147
"('1242',)",31.33349991,1,0,1039.471313,29,29,2,3.133349991,29,13,3746541034,3746541035,3660652158,44.52757,-125.38075,0,34.63777405,29,29,internal_timestamp,2558.959961,29,29,292186,1451663358,1.725900054,29,29,3660652158
"('1243',)",31.33449936,1,0,1039.484895,29,29,2,3.133449936,29,13,3746541034,3746541035,3660652169,44.52757,-125.38075,0,34.63765921,29,29,internal_timestamp,2562.02002,29,29,297561,1451663369,1.725800037,29,29,3660652169
"('1244',)",31.33550072,1,0,1039.498885,29,29,2,3.133550072,29,13,3746541034,3746541035,3660652180,44.52757,-125.38075,0,34.63809054,29,29,internal_timestamp,2565.060059,29,29,292747,1451663380,1.725200057,29,29,3660652180
"('1245',)",31.3362999,1,0,1039.512377,29,29,2,3.13362999,29,13,3746541034,3746541035,3660652191,44.52757,-125.38075,0,34.63819015,29,29,internal_timestamp,2568.050049,29,29,300220,1451663391,1.724699974,29,29,3660652191
"('1246',)",31.33709908,1,0,1039.525991,29,29,2,3.133709908,29,13,3746541034,3746541035,3660652202,44.52757,-125.38075,0,34.63827569,29,29,internal_timestamp,2571.070068,29,29,310360,1451663402,1.72420001,29,29,3660652202
"('1247',)",31.33819962,1,0,1039.539211,29,29,2,3.133819962,29,13,3746541034,3746541035,3660652213,44.52757,-125.38075,0,34.63798523,29,29,internal_timestamp,2574.090088,29,29,300157,1451663413,1.724400043,29,29,3660652213
"('1248',)",31.33939934,1,0,1039.552779,29,29,2,3.133939934,29,13,3746541034,3746541035,3660652224,44.52757,-125.38075,0,34.63814248,29,29,internal_timestamp,2577.100098,29,29,305927,1451663424,1.724300027,29,29,3660652224
"('1249',)",31.34059906,1,0,1039.566369,29,29,2,3.134059906,29,13,3746541034,3746541035,3660652235,44.52757,-125.38075,0,34.63817911,29,29,internal_timestamp,2580.139893,29,29,300825,1451663435,1.724300027,29,29,3660652235
"('1250',)",31.34160042,1,0,1039.580078,29,29,2,3.134160042,29,13,3746541034,3746541035,3660652246,44.52757,-125.38075,0,34.63840831,29,29,internal_timestamp,2583.159912,29,29,304934,1451663446,1.723899961,29,29,3660652246
"('1251',)",31.34259987,1,0,1039.593687,29,29,2,3.134259987,29,13,3746541034,3746541035,3660652257,44.52757,-125.38075,0,34.63852854,29,29,internal_timestamp,2586.179932,29,29,309597,1451663457,1.72360003,29,29,3660652257
"('1252',)",31.34390068,1,0,1039.607015,29,29,2,3.134390068,29,13,3746541034,3746541035,3660652268,44.52757,-125.38075,0,34.63849603,29,29,internal_timestamp,2589.179932,29,29,306302,1451663468,1.723799944,29,29,3660652268
"('1253',)",31.34429932,1,0,1039.620672,29,29,2,3.134429932,29,13,3746541034,3746541035,3660652279,44.52757,-125.38075,0,34.63851274,29,29,internal_timestamp,2592.209961,29,29,309777,1451663479,1.722900033,29,29,3660652279
"('1254',)",31.34550095,1,0,1039.634164,29,29,2,3.134550095,29,13,3746541034,3746541035,3660652290,44.52757,-125.38075,0,34.63844642,29,29,internal_timestamp,2595.25,29,29,304924,1451663490,1.72300005,29,29,3660652290
"('1255',)",31.34690094,1,0,1039.647863,29,29,2,3.134690094,29,13,3746541034,3746541035,3660652301,44.52757,-125.38075,0,34.63874103,29,29,internal_timestamp,2598.27002,29,29,310461,1451663501,1.72300005,29,29,3660652301
"('1256',)",31.34760094,1,0,1039.661181,29,29,2,3.134760094,29,13,3746541034,3746541035,3660652312,44.52757,-125.38075,0,34.63849413,29,29,internal_timestamp,2601.290039,29,29,304469,1451663512,1.7227,29,29,3660652312
"('1257',)",31.34910011,1,0,1039.67464,29,29,2,3.134910011,29,13,3746541034,3746541035,3660652323,44.52757,-125.38075,0,34.6385959,29,29,internal_timestamp,2604.300049,29,29,310658,1451663523,1.72300005,29,29,3660652323
"('1258',)",31.35059929,1,0,1039.688196,29,29,2,3.135059929,29,13,3746541034,3746541035,3660652334,44.52757,-125.38075,0,34.63880489,29,29,internal_timestamp,2607.310059,29,29,331388,1451663534,1.723199964,29,29,3660652334
"('1259',)",31.35180092,1,0,1039.701588,29,29,2,3.135180092,29,13,3746541034,3746541035,3660652345,44.52757,-125.38075,0,34.63863341,29,29,internal_timestamp,2610.350098,29,29,309998,1451663545,1.723399997,29,29,3660652345
"('1260',)",31.35280037,1,0,1039.715542,29,29,2,3.135280037,29,13,3746541034,3746541035,3660652356,44.52757,-125.38075,0,34.63918835,29,29,internal_timestamp,2613.360107,29,29,314930,1451663556,1.7227,29,29,3660652356
"('1261',)",31.35339928,1,0,1039.728987,29,29,2,3.135339928,29,13,3746541034,3746541035,3660652367,44.52757,-125.38075,0,34.63926449,29,29,internal_timestamp,2616.340088,29,29,319031,1451663567,1.722000003,29,29,3660652367
"('1262',)",31.35440063,1,0,1039.742436,29,29,2,3.135440063,29,13,3746541034,3746541035,3660652378,44.52757,-125.38075,0,34.6391724,29,29,internal_timestamp,2619.370117,29,29,314970,1451663578,1.721899986,29,29,3660652378
"('1263',)",31.35519981,1,0,1039.756171,29,29,2,3.135519981,29,13,3746541034,3746541035,3660652389,44.52757,-125.38075,0,34.63960257,29,29,internal_timestamp,2622.350098,29,29,319552,1451663589,1.721099973,29,29,3660652389
"('1264',)",31.35569954,1,0,1039.769902,29,29,2,3.135569954,29,13,3746541034,3746541035,3660652400,44.52757,-125.38075,0,34.63963128,29,29,internal_timestamp,2625.399902,29,29,314956,1451663600,1.720299959,29,29,3660652400
"('1265',)",31.35680008,1,0,1039.78342,29,29,2,3.135680008,29,13,3746541034,3746541035,3660652411,44.52757,-125.38075,0,34.6397831,29,29,internal_timestamp,2628.399902,29,29,321544,1451663611,1.720100045,29,29,3660652411
"('1266',)",31.35750008,1,0,1039.796536,29,29,2,3.135750008,29,13,3746541034,3746541035,3660652422,44.52757,-125.38075,0,34.63932591,29,29,internal_timestamp,2631.419922,29,29,315239,1451663622,1.720000029,29,29,3660652422
"('1267',)",31.35849953,1,0,1039.810331,29,29,2,3.135849953,29,13,3746541034,3746541035,3660652433,44.52757,-125.38075,0,34.63966485,29,29,internal_timestamp,2634.439941,29,29,319324,1451663633,1.719499946,29,29,3660652433
"('1268',)",31.35950089,1,0,1039.823809,29,29,2,3.135950089,29,13,3746541034,3746541035,3660652444,44.52757,-125.38075,0,34.63980697,29,29,internal_timestamp,2637.429932,29,29,322678,1451663644,1.719200015,29,29,3660652444
"('1269',)",31.35930061,1,0,1039.837843,29,29,2,3.135930061,29,13,3746541034,3746541035,3660652455,44.52757,-125.38075,0,34.64004266,29,29,internal_timestamp,2640.47998,29,29,315679,1451663655,1.717399955,29,29,3660652455
"('1270',)",31.36070061,1,0,1039.851476,29,29,2,3.136070061,29,13,3746541034,3746541035,3660652466,44.52757,-125.38075,0,34.64023047,29,29,internal_timestamp,2643.51001,29,29,319988,1451663666,1.717499971,29,29,3660652466
"('1271',)",31.36149979,1,0,1039.864799,29,29,2,3.136149979,29,13,3746541034,3746541035,3660652477,44.52757,-125.38075,0,34.64011985,29,29,internal_timestamp,2646.51001,29,29,324359,1451663677,1.717200041,29,29,3660652477
"('1272',)",31.36269951,1,0,1039.878466,29,29,2,3.136269951,29,13,3746541034,3746541035,3660652488,44.52757,-125.38075,0,34.64050758,29,29,internal_timestamp,2649.5,29,29,319648,1451663688,1.716899991,29,29,3660652488
"('1273',)",31.3635006,1,0,1039.891953,29,29,2,3.13635006,29,13,3746541034,3746541035,3660652499,44.52757,-125.38075,0,34.64038119,29,29,internal_timestamp,2652.540039,29,29,323818,1451663699,1.716599941,29,29,3660652499
"('1274',)",31.36440086,1,0,1039.905273,29,29,2,3.136440086,29,13,3746541034,3746541035,3660652510,44.52757,-125.38075,0,34.64028924,29,29,internal_timestamp,2655.540039,29,29,327666,1451663710,1.716400027,29,29,3660652510
"('1275',)",31.36560059,1,0,1039.919045,29,29,2,3.136560059,29,13,3746541034,3746541035,3660652521,44.52757,-125.38075,0,34.64054758,29,29,internal_timestamp,2658.580078,29,29,320907,1451663721,1.716199994,29,29,3660652521
"('1276',)",31.36660004,1,0,1039.932639,29,29,2,3.136660004,29,13,3746541034,3746541035,3660652532,44.52757,-125.38075,0,34.64067582,29,29,internal_timestamp,2661.600098,29,29,326118,1451663732,1.715899944,29,29,3660652532
"('1277',)",31.36800003,1,0,1039.945868,29,29,2,3.136800003,29,13,3746541034,3746541035,3660652543,44.52757,-125.38075,0,34.64067593,29,29,internal_timestamp,2664.580078,29,29,330691,1451663743,1.716199994,29,29,3660652543
"('1278',)",31.36849976,1,0,1039.959395,29,29,2,3.136849976,29,13,3746541034,3746541035,3660652554,44.52757,-125.38075,0,34.64049563,29,29,internal_timestamp,2667.629883,29,29,325017,1451663754,1.715600014,29,29,3660652554
"('1279',)",31.36930084,1,0,1039.973009,29,29,2,3.136930084,29,13,3746541034,3746541035,3660652565,44.52757,-125.38075,0,34.6407101,29,29,internal_timestamp,2670.629883,29,29,329382,1451663765,1.715000033,29,29,3660652565
"('1280',)",31.37070084,1,0,1039.986636,29,29,2,3.137070084,29,13,3746541034,3746541035,3660652576,44.52757,-125.38075,0,34.64090108,29,29,internal_timestamp,2673.659912,29,29,333811,1451663776,1.71510005,29,29,3660652576
"('1281',)",31.37199974,1,0,1039.999569,29,29,2,3.137199974,29,13,3746541034,3746541035,3660652587,44.52757,-125.38075,0,34.64056469,29,29,internal_timestamp,2676.639893,29,29,326992,1451663787,1.715600014,29,29,3660652587
"('1282',)",31.37260056,1,0,1040.013127,29,29,2,3.137260056,29,13,3746541034,3746541035,3660652598,44.52757,-125.38075,0,34.64063557,29,29,internal_timestamp,2679.649902,29,29,332665,1451663798,1.714900017,29,29,3660652598
"('1283',)",31.37240028,1,0,1040.02752,29,29,2,3.137240028,29,13,3746541034,3746541035,3660652609,44.52757,-125.38075,0,34.64142322,29,29,internal_timestamp,2682.669922,29,29,338040,1451663809,1.712599993,29,29,3660652609
"('1284',)",31.37350082,1,0,1040.041125,29,29,2,3.137350082,29,13,3746541034,3746541035,3660652620,44.52757,-125.38075,0,34.64168783,29,29,internal_timestamp,2685.669922,29,29,330329,1451663820,1.712299943,29,29,3660652620
"('1285',)",31.37490082,1,0,1040.054513,29,29,2,3.137490082,29,13,3746541034,3746541035,3660652631,44.52757,-125.38075,0,34.64167163,29,29,internal_timestamp,2688.689941,29,29,336344,1451663831,1.712599993,29,29,3660652631
"('1286',)",31.37610054,1,0,1040.067739,29,29,2,3.137610054,29,13,3746541034,3746541035,3660652642,44.52757,-125.38075,0,34.64164147,29,29,internal_timestamp,2691.669922,29,29,338140,1451663842,1.712700009,29,29,3660652642
"('1287',)",31.37750053,1,0,1040.081084,29,29,2,3.137750053,29,13,3746541034,3746541035,3660652653,44.52757,-125.38075,0,34.64163062,29,29,internal_timestamp,2694.679932,29,29,337308,1451663853,1.713000059,29,29,3660652653
"('1288',)",31.37859917,1,0,1040.094391,29,29,2,3.137859917,29,13,3746541034,3746541035,3660652664,44.52757,-125.38075,0,34.64157397,29,29,internal_timestamp,2697.679932,29,29,340645,1451663864,1.713000059,29,29,3660652664
