obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,raw_time_microseconds,raw_time_seconds,seawater_temperature,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1738',)",3772339619,6,33.14250183,3774726854,3774726855,3772339619,0,internal_timestamp,546.4699707,403507,1563350819,5.198599815,3.314250183,34.15064362,1029.507718,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1739',)",3772339620,6,33.1432991,3774726854,3774726855,3772339620,0,internal_timestamp,546.2999878,408900,1563350820,5.19960022,3.31432991,34.15062454,1029.506793,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1740',)",3772339621,6,33.14369965,3774726854,3774726855,3772339621,0,internal_timestamp,546.1500244,404517,1563350821,5.200300217,3.314369965,34.15044663,1029.505873,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1741',)",3772339622,6,33.14550018,3774726854,3774726855,3772339622,0,internal_timestamp,545.9699707,410758,1563350822,5.2020998,3.314550018,34.15076868,1029.505067,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1742',)",3772339623,6,33.14659882,3774726854,3774726855,3772339623,0,internal_timestamp,545.8200073,406688,1563350823,5.204100132,3.314659882,34.15006827,1029.503567,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1743',)",3772339624,6,33.14780045,3774726854,3774726855,3772339624,0,internal_timestamp,545.7000122,412231,1563350824,5.205699921,3.314780045,34.1498778,1029.502659,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1744',)",3772339625,6,33.14979935,3774726854,3774726855,3772339625,0,internal_timestamp,545.4899902,406350,1563350825,5.208899975,3.314979935,34.14901863,1029.500602,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1745',)",3772339626,6,33.14989853,3774726854,3774726855,3772339626,0,internal_timestamp,545.3300171,422601,1563350826,5.208499908,3.314989853,34.14961869,1029.500392,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1746',)",3772339627,6,33.15069962,3774726854,3774726855,3772339627,0,internal_timestamp,545.1900024,407356,1563350827,5.209899902,3.315069962,34.14918288,1029.499224,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1747',)",3772339628,6,33.15069962,3774726854,3774726855,3772339628,0,internal_timestamp,545,404172,1563350828,5.209799767,3.315069962,34.14937969,1029.49852,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1748',)",3772339629,6,33.15069962,3774726854,3774726855,3772339629,0,internal_timestamp,544.8499756,409241,1563350829,5.210100174,3.315069962,34.1491495,1029.49761,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1749',)",3772339630,6,33.15090179,3774726854,3774726855,3772339630,0,internal_timestamp,544.6699829,403652,1563350830,5.210199833,3.315090179,34.14936964,1029.496944,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1750',)",3772339631,6,33.15060043,3774726854,3774726855,3772339631,0,internal_timestamp,544.5,409426,1563350831,5.210100174,3.315060043,34.1492111,1029.496052,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1751',)",3772339632,6,33.15090179,3774726854,3774726855,3772339632,0,internal_timestamp,544.3499756,405066,1563350832,5.210199833,3.315090179,34.14952975,1029.495601,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1752',)",3772339633,6,33.15069962,3774726854,3774726855,3772339633,0,internal_timestamp,544.1400146,410353,1563350833,5.210100174,3.315069962,34.14950471,1029.49463,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1753',)",3772339634,6,33.15090179,3774726854,3774726855,3772339634,0,internal_timestamp,543.9299927,405943,1563350834,5.210299969,3.315090179,34.14963814,1029.493744,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1754',)",3772339635,6,33.15110016,3774726854,3774726855,3772339635,0,internal_timestamp,543.7399902,413316,1563350835,5.210299969,3.315110016,34.14996021,1029.493126,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1755',)",3772339636,6,33.1515007,3774726854,3774726855,3772339636,0,internal_timestamp,543.5700073,407202,1563350836,5.211200237,3.31515007,34.14958881,1029.491935,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1756',)",3772339637,6,33.1515007,3774726854,3774726855,3772339637,0,internal_timestamp,543.3499756,402404,1563350837,5.211200237,3.31515007,34.1496989,1029.491012,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1757',)",3772339639,6,33.15169907,3774726854,3774726855,3772339639,0,internal_timestamp,543.1099854,501641,1563350838,5.211299896,3.315169907,34.14994471,1029.49009,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1758',)",3772339639,6,33.15169907,3774726854,3774726855,3772339639,0,internal_timestamp,542.960022,404349,1563350839,5.211800098,3.315169907,34.14951148,1029.488995,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1759',)",3772339640,6,33.1515007,3774726854,3774726855,3772339640,0,internal_timestamp,542.7999878,410127,1563350840,5.211599827,3.31515007,34.14956807,1029.488331,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1760',)",3772339641,6,33.1515007,3774726854,3774726855,3772339641,0,internal_timestamp,542.5499878,405759,1563350841,5.211800098,3.31515007,34.14948966,1029.487095,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1761',)",3772339642,6,33.15169907,3774726854,3774726855,3772339642,0,internal_timestamp,542.3300171,411863,1563350842,5.211800098,3.315169907,34.14982672,1029.48635,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1762',)",3772339643,6,33.15190125,3774726854,3774726855,3772339643,0,internal_timestamp,542.1699829,407549,1563350843,5.211999893,3.315190125,34.14993514,1029.485674,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1763',)",3772339644,6,33.15190125,3774726854,3774726855,3772339644,0,internal_timestamp,541.9899902,403373,1563350844,5.212299824,3.315190125,34.14972044,1029.48464,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1764',)",3772339645,6,33.1529007,3774726854,3774726855,3772339645,0,internal_timestamp,541.7600098,410198,1563350845,5.213399887,3.31529007,34.14986137,1029.483552,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1765',)",3772339646,6,33.1556015,3774726854,3774726855,3772339646,0,internal_timestamp,541.5599976,404755,1563350846,5.217100143,3.31556015,34.14929196,1029.481705,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1766',)",3772339647,6,33.15819931,3774726854,3774726855,3772339647,0,internal_timestamp,541.4000244,411627,1563350847,5.221600056,3.315819931,34.14777226,1029.479189,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1767',)",3772339648,6,33.15930176,3774726854,3774726855,3772339648,0,internal_timestamp,541.2299805,405887,1563350848,5.22300005,3.315930176,34.14769625,1029.478167,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1768',)",3772339649,6,33.15950012,3774726854,3774726855,3772339649,0,internal_timestamp,541.0499878,412275,1563350849,5.223899841,3.315950012,34.14709912,1029.476753,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1769',)",3772339650,6,33.15999985,3774726854,3774726855,3772339650,0,internal_timestamp,540.8599854,407512,1563350850,5.224299908,3.315999985,34.14735941,1029.476033,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1770',)",3772339651,6,33.16009903,3774726854,3774726855,3772339651,0,internal_timestamp,540.7000122,403106,1563350851,5.224400043,3.316009903,34.14745117,1029.475358,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1771',)",3772339652,6,33.16009903,3774726854,3774726855,3772339652,0,internal_timestamp,540.5100098,408990,1563350852,5.224899769,3.316009903,34.14703857,1029.474095,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1772',)",3772339653,6,33.16049957,3774726854,3774726855,3772339653,0,internal_timestamp,540.3400269,404559,1563350853,5.225299835,3.316049957,34.14717538,1029.47337,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1773',)",3772339654,6,33.16080093,3774726854,3774726855,3772339654,0,internal_timestamp,540.1400146,410917,1563350854,5.225900173,3.316080093,34.14701031,1029.472244,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1774',)",3772339655,6,33.16159821,3774726854,3774726855,3772339655,0,internal_timestamp,539.9299927,405357,1563350855,5.226900101,3.316159821,34.1470116,1029.47115,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1775',)",3772339656,6,33.16249847,3774726854,3774726855,3772339656,0,internal_timestamp,539.7600098,401001,1563350856,5.227900028,3.316249847,34.14711066,1029.470318,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1776',)",3772339657,6,33.1631012,3774726854,3774726855,3772339657,0,internal_timestamp,539.5800171,407118,1563350857,5.229100227,3.31631012,34.14667094,1029.468989,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1777',)",3772339658,6,33.16350174,3774726854,3774726855,3772339658,0,internal_timestamp,539.3599854,402335,1563350858,5.229700089,3.316350174,34.14662981,1029.467868,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1778',)",3772339659,6,33.16400146,3774726854,3774726855,3772339659,0,internal_timestamp,539.1500244,410410,1563350859,5.230199814,3.316400146,34.14679881,1029.466973,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1779',)",3772339660,6,33.16460037,3774726854,3774726855,3772339660,0,internal_timestamp,539,403384,1563350860,5.230700016,3.316460037,34.14705078,1029.466417,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1780',)",3772339661,6,33.16519928,3774726854,3774726855,3772339661,0,internal_timestamp,538.789978,409194,1563350861,5.231599808,3.316519928,34.14692686,1029.465238,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1781',)",3772339662,6,33.16559982,3774726854,3774726855,3772339662,0,internal_timestamp,538.5700073,405942,1563350862,5.232500076,3.316559982,34.14658056,1029.463838,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1782',)",3772339663,6,33.16600037,3774726854,3774726855,3772339663,0,internal_timestamp,538.4199829,410541,1563350863,5.233399868,3.316600037,34.14619976,1029.462732,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1783',)",3772339664,6,33.16659927,3774726854,3774726855,3772339664,0,internal_timestamp,538.210022,406198,1563350864,5.234200001,3.316659927,34.14617704,1029.461646,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1784',)",3772339665,6,33.16740036,3774726854,3774726855,3772339665,0,internal_timestamp,538.0200195,401332,1563350865,5.2354002,3.316740036,34.14596921,1029.460454,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1785',)",3772339666,6,33.1692009,3774726854,3774726855,3772339666,0,internal_timestamp,537.8699951,407011,1563350866,5.237400055,3.31692009,34.14607217,1029.459587,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1786',)",3772339667,6,33.17089844,3774726854,3774726855,3772339667,0,internal_timestamp,537.6500244,402791,1563350867,5.239799976,3.317089844,34.14568598,1029.457961,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1787',)",3772339668,6,33.1719017,3774726854,3774726855,3772339668,0,internal_timestamp,537.4699707,408682,1563350868,5.241600037,3.31719017,34.14509514,1029.456435,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1788',)",3772339669,6,33.17440033,3774726854,3774726855,3772339669,0,internal_timestamp,537.3200073,404383,1563350869,5.24420023,3.317440033,34.14538652,1029.455638,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1789',)",3772339670,6,33.17459869,3774726854,3774726855,3772339670,0,internal_timestamp,537.1099854,409994,1563350870,5.245399952,3.317459869,34.14450002,1029.453819,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1790',)",3772339671,6,33.17440033,3774726854,3774726855,3772339671,0,internal_timestamp,536.9799805,407040,1563350871,5.244999886,3.317440033,34.1447445,1029.453467,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1791',)",3772339672,6,33.17710114,3774726854,3774726855,3772339672,0,internal_timestamp,536.7700195,411259,1563350872,5.247799873,3.317710114,34.14509406,1029.452414,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1792',)",3772339673,6,33.17829895,3774726854,3774726855,3772339673,0,internal_timestamp,536.5999756,406988,1563350873,5.249599934,3.317829895,34.14472063,1029.451105,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1793',)",3772339674,6,33.17869949,3774726854,3774726855,3772339674,0,internal_timestamp,536.4000244,402839,1563350874,5.250500202,3.317869949,34.14436438,1029.449789,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1794',)",3772339675,6,33.1780014,3774726854,3774726855,3772339675,0,internal_timestamp,536.2000122,408428,1563350875,5.248899937,3.31780014,34.14529127,1029.449809,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1795',)",3772339676,6,33.17919922,3774726854,3774726855,3772339676,0,internal_timestamp,536.0300293,405034,1563350876,5.250899792,3.317919922,34.14471492,1029.448315,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1796',)",3772339677,6,33.18050003,3774726854,3774726855,3772339677,0,internal_timestamp,535.789978,409883,1563350877,5.252299786,3.318050003,34.14490046,1029.447177,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1797',)",3772339678,6,33.18159866,3774726854,3774726855,3772339678,0,internal_timestamp,535.5999756,405432,1563350878,5.253799915,3.318159866,34.14472816,1029.445973,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1798',)",3772339679,6,33.18220139,3774726854,3774726855,3772339679,0,internal_timestamp,535.4000244,401962,1563350879,5.255199909,3.318220139,34.14409562,1029.444375,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1799',)",3772339680,6,33.1833992,3774726854,3774726855,3772339680,0,internal_timestamp,535.1599731,417552,1563350880,5.256400108,3.31833992,34.14436623,1029.44333,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1800',)",3772339681,6,33.18439865,3774726854,3774726855,3772339681,0,internal_timestamp,535,402870,1563350881,5.257900238,3.318439865,34.14406553,1029.442163,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1801',)",3772339682,6,33.1855011,3774726854,3774726855,3772339682,0,internal_timestamp,534.789978,408655,1563350882,5.25909996,3.31855011,34.14421256,1029.441159,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1802',)",3772339683,6,33.18610001,3774726854,3774726855,3772339683,0,internal_timestamp,534.5999756,404890,1563350883,5.260099888,3.318610001,34.14397689,1029.43997,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1803',)",3772339684,6,33.18610001,3774726854,3774726855,3772339684,0,internal_timestamp,534.4199829,410669,1563350884,5.260700226,3.318610001,34.14345738,1029.438656,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1804',)",3772339685,6,33.18640137,3774726854,3774726855,3772339685,0,internal_timestamp,534.1799927,404660,1563350885,5.260900021,3.318640137,34.14371896,1029.437734,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1805',)",3772339686,6,33.18650055,3774726854,3774726855,3772339686,0,internal_timestamp,533.9899902,410177,1563350886,5.260799885,3.318650055,34.14402897,1029.437119,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1806',)",3772339687,6,33.18709946,3774726854,3774726855,3772339687,0,internal_timestamp,533.7700195,405342,1563350887,5.261400223,3.318709946,34.14421396,1029.436176,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1807',)",3772339688,6,33.18809891,3774726854,3774726855,3772339688,0,internal_timestamp,533.5599976,410873,1563350888,5.262700081,3.318809891,34.14414157,1029.434986,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1808',)",3772339689,6,33.1882019,3774726854,3774726855,3772339689,0,internal_timestamp,533.3499756,406224,1563350889,5.263100147,3.31882019,34.14395813,1029.433825,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1809',)",3772339690,6,33.1882019,3774726854,3774726855,3772339690,0,internal_timestamp,533.0999756,411506,1563350890,5.263500214,3.31882019,34.14367696,1029.432403,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1810',)",3772339691,6,33.18830109,3774726854,3774726855,3772339691,0,internal_timestamp,532.8900146,406652,1563350891,5.263700008,3.318830109,34.14369245,1029.431425,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1811',)",3772339692,6,33.18870163,3774726854,3774726855,3772339692,0,internal_timestamp,532.6799927,402423,1563350892,5.263999939,3.318870163,34.14395072,1029.430625,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1812',)",3772339693,6,33.1896019,3774726854,3774726855,3772339693,0,internal_timestamp,532.4199829,407644,1563350893,5.265200138,3.31896019,34.14389113,1029.429228,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1813',)",3772339694,6,33.1896019,3774726854,3774726855,3772339694,0,internal_timestamp,532.25,403504,1563350894,5.265500069,3.31896019,34.14367163,1029.428235,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1814',)",3772339695,6,33.18939972,3774726854,3774726855,3772339695,0,internal_timestamp,531.9699707,408973,1563350895,5.265299797,3.318939972,34.14378389,1029.427064,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1815',)",3772339696,6,33.1896019,3774726854,3774726855,3772339696,0,internal_timestamp,531.7600098,403877,1563350896,5.265299797,3.31896019,34.14411992,1029.426364,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1816',)",3772339697,6,33.18870163,3774726854,3774726855,3772339697,0,internal_timestamp,531.539978,430172,1563350897,5.265200138,3.318870163,34.14330226,1029.424722,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1817',)",3772339698,6,33.18830109,3774726854,3774726855,3772339698,0,internal_timestamp,531.3200073,405151,1563350898,5.263999939,3.318830109,34.14417293,1029.424554,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1818',)",3772339699,6,33.1882019,3774726854,3774726855,3772339699,0,internal_timestamp,531.1199951,412165,1563350899,5.26429987,3.31882019,34.14385509,1029.423346,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1819',)",3772339700,6,33.18840027,3774726854,3774726855,3772339700,0,internal_timestamp,530.8400269,407149,1563350900,5.26429987,3.318840027,34.14422179,1029.422349,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1820',)",3772339701,6,33.18830109,3774726854,3774726855,3772339701,0,internal_timestamp,530.6599731,402880,1563350901,5.264200211,3.318830109,34.14429965,1029.421596,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1821',)",3772339702,6,33.18870163,3774726854,3774726855,3772339702,0,internal_timestamp,530.4400024,419307,1563350902,5.265299797,3.318870163,34.14375107,1029.420011,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1822',)",3772339703,6,33.18920136,3774726854,3774726855,3772339703,0,internal_timestamp,530.2000122,404820,1563350903,5.265799999,3.318920136,34.14393437,1029.418988,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1823',)",3772339704,6,33.18920136,3774726854,3774726855,3772339704,0,internal_timestamp,530.0200195,411810,1563350904,5.265900135,3.318920136,34.14392271,1029.418139,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1824',)",3772339705,6,33.18909836,3774726854,3774726855,3772339705,0,internal_timestamp,529.7800293,406554,1563350905,5.265900135,3.318909836,34.14392501,1029.417038,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1825',)",3772339706,6,33.18930054,3774726854,3774726855,3772339706,0,internal_timestamp,529.5800171,402377,1563350906,5.266300201,3.318930054,34.14384993,1029.416009,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1826',)",3772339707,6,33.18999863,3774726854,3774726855,3772339707,0,internal_timestamp,529.3699951,418849,1563350907,5.267300129,3.318999863,34.14373761,1029.414826,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1827',)",3772339708,6,33.19079971,3774726854,3774726855,3772339708,0,internal_timestamp,529.1099854,404224,1563350908,5.268199921,3.319079971,34.14386964,1029.413619,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1828',)",3772339709,6,33.19079971,3774726854,3774726855,3772339709,0,internal_timestamp,528.9299927,411391,1563350909,5.268599987,3.319079971,34.14355351,1029.412491,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1829',)",3772339710,6,33.19100189,3774726854,3774726855,3772339710,0,internal_timestamp,528.6400146,405848,1563350910,5.268799782,3.319100189,34.14372672,1029.411269,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1830',)",3772339711,6,33.19139862,3774726854,3774726855,3772339711,0,internal_timestamp,528.460022,411875,1563350911,5.269299984,3.319139862,34.1437623,1029.410406,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1831',)",3772339712,6,33.19279861,3774726854,3774726855,3772339712,0,internal_timestamp,528.210022,407552,1563350912,5.271100044,3.319279861,34.14365978,1029.408943,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1832',)",3772339713,6,33.19400024,3774726854,3774726855,3772339713,0,internal_timestamp,527.9500122,403316,1563350913,5.272900105,3.319400024,34.14333558,1029.407259,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1833',)",3772339714,6,33.19380188,3774726854,3774726855,3772339714,0,internal_timestamp,527.7800293,430379,1563350914,5.273300171,3.319380188,34.14278781,1029.405995,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1834',)",3772339715,6,33.19380188,3774726854,3774726855,3772339715,0,internal_timestamp,527.5,405035,1563350915,5.27339983,3.319380188,34.14282667,1029.404726,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1835',)",3772339716,6,33.19340134,3774726854,3774726855,3772339716,0,internal_timestamp,527.289978,410891,1563350916,5.272900105,3.319340134,34.14298127,1029.403949,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1836',)",3772339717,6,33.19660187,3774726854,3774726855,3772339717,0,internal_timestamp,527.0599976,406573,1563350917,5.276299953,3.319660187,34.1433021,1029.402704,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1837',)",3772339718,6,33.19820023,3774726854,3774726855,3772339718,0,internal_timestamp,526.789978,402693,1563350918,5.278999805,3.319820023,34.14252285,1029.400498,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1838',)",3772339719,6,33.19879913,3774726854,3774726855,3772339719,0,internal_timestamp,526.5900269,408619,1563350919,5.280200005,3.319879913,34.14208887,1029.399082,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1839',)",3772339720,6,33.19879913,3774726854,3774726855,3772339720,0,internal_timestamp,526.3200073,403369,1563350920,5.280799866,3.319879913,34.14161504,1029.39739,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1840',)",3772339721,6,33.19900131,3774726854,3774726855,3772339721,0,internal_timestamp,526.0800171,409318,1563350921,5.280799866,3.319900131,34.141966,1029.396565,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1841',)",3772339722,6,33.19960022,3774726854,3774726855,3772339722,0,internal_timestamp,525.8800049,404764,1563350922,5.281400204,3.319960022,34.14214088,1029.395706,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1842',)",3772339723,6,33.20000076,3774726854,3774726855,3772339723,0,internal_timestamp,525.6099854,410622,1563350923,5.282000065,3.320000076,34.14212464,1029.394375,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1843',)",3772339724,6,33.20019913,3774726854,3774726855,3772339724,0,internal_timestamp,525.4099731,406427,1563350924,5.282899857,3.320019913,34.14153803,1029.392877,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1844',)",3772339725,6,33.20040131,3774726854,3774726855,3772339725,0,internal_timestamp,525.1400146,412112,1563350925,5.283400059,3.320040131,34.1413963,1029.39146,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1845',)",3772339726,6,33.20019913,3774726854,3774726855,3772339726,0,internal_timestamp,524.9199829,397502,1563350926,5.283299923,3.320019913,34.14137697,1029.390447,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1846',)",3772339727,6,33.20059967,3774726854,3774726855,3772339727,0,internal_timestamp,524.6900024,403024,1563350927,5.283599854,3.320059967,34.14164511,1029.389564,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1847',)",3772339728,6,33.20059967,3774726854,3774726855,3772339728,0,internal_timestamp,524.4199829,409427,1563350928,5.283899784,3.320059967,34.14147571,1029.388151,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1848',)",3772339729,6,33.20059967,3774726854,3774726855,3772339729,0,internal_timestamp,524.210022,404822,1563350929,5.283800125,3.320059967,34.14168183,1029.387362,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1849',)",3772339730,6,33.20059967,3774726854,3774726855,3772339730,0,internal_timestamp,523.9500122,410398,1563350930,5.284200192,3.320059967,34.1414058,1029.385898,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1850',)",3772339731,6,33.20140076,3774726854,3774726855,3772339731,0,internal_timestamp,523.7199707,426760,1563350931,5.285099983,3.320140076,34.14152273,1029.384817,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1851',)",3772339732,6,33.20199966,3774726854,3774726855,3772339732,0,internal_timestamp,523.4899902,401393,1563350932,5.286300182,3.320199966,34.1411038,1029.383274,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1852',)",3772339733,6,33.20289993,3774726854,3774726855,3772339733,0,internal_timestamp,523.2399902,407446,1563350933,5.287799835,3.320289993,34.14073522,1029.38164,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1853',)",3772339734,6,33.2030983,3774726854,3774726855,3772339734,0,internal_timestamp,523.0200195,403172,1563350934,5.288499832,3.32030983,34.14036141,1029.380244,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
